cell_id,x_m,y_m,z_m,volume_m3,U_x_m_per_s,U_y_m_per_s,U_z_m_per_s,T_K,p_m2_per_s2,p_rgh_m2_per_s2,k_m2_per_s2,epsilon_m2_per_s3,nut_m2_per_s,alphat_m2_per_s,Cd_1,LAD_per_m,qPlant_m2_per_s3
337,4999.999999999995,-4999.999999999993,704.4343274351057,2089718800.195383,17.22832026482446,3.864900724451034,6.275184927588566e-13,300.0000000839355,-6704.177477034758,10.12327341292621,0.5325708042537896,0.00151769817773653,16.81945060841271,22.72899276741792,0,0,0
338,-4999.999999999993,4999.999999999993,704.4343274351057,2089718800.195383,17.22832028292384,3.864900705992389,1.503751761551007e-12,300.0000000839366,-6704.177477036044,10.12327341161836,0.5325708236320515,0.001517698275444816,16.81945074958288,22.72899295819129,0,0,0
339,-4999.999999999999,-4999.999999999999,725.6234826249625,2148112237.775979,17.38267656467418,3.744295293250025,-1.880049874896084e-12,300.000000080749,-6912.043089395646,10.12327347836344,0.5095288875998446,0.001420000394791457,16.4547643385111,22.23617349692407,0,0,0
340,4999.999999999993,4999.999999999993,704.4343274351057,2089718800.195383,17.2283203247493,3.864900656308663,1.03344190191074e-12,300.0000000839369,-6704.177477036038,10.12327341162018,0.5325707153661458,0.001517697807425695,16.81944909784322,22.72899072608062,0,0,0
341,5000,-4999.999999999999,725.6234826249625,2148112237.775979,17.38267660237102,3.744295245145693,4.066077960687839e-13,300.0000000807493,-6912.043089395919,10.12327347808514,0.5095287811605534,0.001419999944757436,16.45476267872507,22.23617125393959,0,0,0
342,-5000,5000,725.6234826249627,2148112237.775979,17.38267662098391,3.744295224670464,1.670181327233958e-12,300.0000000807506,-6912.043089397203,10.12327347677456,0.5095288005288167,0.001420000040298443,16.45476282256958,22.23617144832699,0,0,0
343,-5000.000000000005,-5000.000000000005,747.4047306891566,2208137375.062798,17.53279185700039,3.617098009955126,-2.066119847405907e-12,300.0000000776316,-7125.717132854671,10.12327354405443,0.4866327248169899,0.001325109865959138,16.08396959766502,21.73509952959314,0,0,0
344,5000,5000,725.6234826249627,2148112237.775979,17.38267665888633,3.744295176295245,8.869083307748358e-13,300.0000000807506,-6912.043089397196,10.12327347678092,0.5095286940793448,0.001419999590219871,16.45476116264252,22.23616920515145,0,0,0
345,5000.000000000005,-5000.000000000004,747.4047306891565,2208137375.062798,17.5327918908148,3.617097963399246,5.478129085031409e-13,300.000000077632,-7125.717132854911,10.12327354380704,0.4866326203568248,0.001325109434343687,16.08396793140152,21.73509727785472,0,0,0
346,-5000.000000000004,5000.000000000005,747.4047306891565,2208137375.062798,17.53279190983118,3.617097940762369,1.460329112896531e-12,300.0000000776328,-7125.717132856193,10.12327354250829,0.4866326397129164,0.001325109527659243,16.08396807825022,21.73509747630182,0,0,0
347,-5000,-5000,769.7946165993346,2269839806.972811,17.67804352250689,3.483347845358591,-1.776989386622858e-12,300.0000000745816,-7345.361913583412,10.1232736103093,0.4639129411785447,0.001233153691481694,15.70718205132263,21.22592717022307,0,0,0
348,5000.000000000005,5000.000000000005,747.4047306891567,2208137375.062798,17.53279194383371,3.617097893938677,1.019126106421275e-12,300.0000000776334,-7125.717132856187,10.12327354250192,0.4866325352419741,0.001325109095997281,16.08396641183914,21.73509522436362,0,0,0
349,5000,-5000,769.7946165993347,2269839806.972811,17.67804355249084,3.483347800597036,5.689778244334653e-13,300.0000000745817,-7345.361913583622,10.12327361009739,0.4639128388522458,0.001233153278677121,15.70718038024776,21.22592491198231,0,0,0
350,-5000,5000.000000000001,769.7946165993347,2269839806.972811,17.67804357177827,3.483347775654533,1.891081278155496e-12,300.0000000745829,-7345.361913584899,10.12327360879408,0.4639128581954937,0.001233153369716513,15.70718053049061,21.22592511501617,0,0,0
351,-4999.999999999998,-4999.999999999998,792.8101476466526,2333266402.490812,17.81777927615029,3.343132787147037,-2.099591172366854e-12,300.0000000715974,-7571.144273108139,10.12327367712805,0.4414008648230826,0.001144252344313956,15.32452627178506,20.70882475987294,0,0,0
352,5000,5000,769.7946165993346,2269839806.972811,17.67804360193157,3.48334773063109,1.342538500252467e-12,300.0000000745836,-7345.361913584898,10.12327360877953,0.4639127558581743,0.001233152956865593,15.70717885926011,21.22592285656484,0,0,0
353,4999.999999999999,-4999.999999999999,792.8101476466527,2333266402.490812,17.81777930238548,3.343132744428446,3.042247184023225e-13,300.0000000715987,-7571.144273108315,10.12327367691978,0.441400764778534,0.001144251950632726,15.3245245975246,20.70882249732707,0,0,0
354,-4999.999999999999,4999.999999999999,792.8101476466527,2333266402.490812,17.81777932178708,3.343132717039964,2.489804156684504e-12,300.0000000715992,-7571.144273109597,10.12327367562739,0.4414007841098813,0.001144252039352819,15.32452475161972,20.70882270556706,0,0,0
355,-4999.999999999997,-5000.000000000004,816.4688063604634,2398465340.271347,17.95131945655317,3.196596168341667,-2.553517125670827e-12,300.0000000686792,-7803.235715041824,10.12327374447887,0.4191285718076291,0.001058519068206895,14.93613941246928,20.18397764111542,0,0,0
356,4999.999999999999,4999.999999999999,792.8101476466527,2333266402.490812,17.81777934817188,3.343132674068414,1.706200568146339e-12,300.0000000716011,-7571.144273109587,10.12327367559556,0.4414006840541689,0.001144251645625903,15.32452307719626,20.70882044280025,0,0,0
357,4999.999999999996,-5000.000000000003,816.4688063604634,2398465340.271347,17.95131947915328,3.196596127914217,5.442984326394944e-13,300.0000000686798,-7803.235715041978,10.1232737443097,0.419128474185207,0.001058518693878808,14.9361377366132,20.1839753764129,0,0,0
358,-4999.999999999997,5000.000000000004,816.4688063604635,2398465340.271347,17.95131949848587,3.196596097945969,2.132938071990005e-12,300.0000000686806,-7803.235715043254,10.12327374301276,0.4191284935073099,0.001058518780243413,14.9361378951047,20.18397559059386,0,0,0
359,-5000.000000000004,-4999.999999999997,840.788563787994,2465486145.234766,18.07796019252559,3.04394332196467,-2.452331360699824e-12,300.0000000658271,-8041.812535357807,10.12327381230989,0.3971288095557176,0.0009760588101765829,14.54217315199975,19.65159078518741,0,0,0
360,4999.999999999996,5000.000000000004,816.4688063604635,2398465340.271347,17.95131952121529,3.196596057277566,1.787902557380511e-12,300.0000000686813,-7803.235715043247,10.12327374300276,0.4191283958736244,0.001058518405870485,14.93613621907888,20.18397332566163,0,0,0
361,5000.000000000002,-4999.999999999995,840.7885637879939,2465486145.234767,18.07796021163835,3.043943284072308,4.838344664012402e-13,300.0000000658274,-8041.812535357937,10.12327381217347,0.3971287144878772,0.0009760584553478922,14.54217147610523,19.65158852043282,0,0,0
362,-5000.000000000004,4999.999999999996,840.7885637879939,2465486145.234767,18.07796023069076,3.043943251400448,1.81512283214475e-12,300.0000000658282,-8041.81253535921,10.12327381087925,0.3971287338055801,0.000976058539329149,14.54217163964133,19.65158874143076,0,0,0
363,-4999.999999999996,-4999.999999999996,865.7878931451,2534379726.186485,18.19697754468733,2.885448565072614,-2.359107148485256e-12,300.000000063039,-8287.05595630365,10.12327388064477,0.3754349051811316,0.0008969671573044716,14.14279555192988,19.11189130243053,0,0,0
364,5000.000000000004,4999.999999999996,840.788563787994,2465486145.234767,18.07796024991244,3.043943213282226,1.36674998645912e-12,300.0000000658285,-8041.812535359199,10.12327381088198,0.3971286387263472,0.0009760581844562123,14.542169963572,19.65158647643935,0,0,0
365,4999.999999999996,-4999.999999999996,865.7878931451002,2534379726.186485,18.1969775604963,2.885448529950736,6.594347460284345e-13,300.000000063038,-8287.055956303753,10.12327388056474,0.3754348127923981,0.0008969668220397699,14.14279387751893,19.11188903968024,0,0,0
366,-4999.999999999996,4999.999999999995,865.7878931451002,2534379726.186485,18.19697757902802,2.885448494465096,2.706092196363848e-12,300.0000000630395,-8287.055956305025,10.1232738792587,0.3754348321132351,0.0008969669036192727,14.1427940468748,19.11188926854295,0,0,0
367,-5000.000000000003,-5000.000000000003,891.4857838484672,2605198414.4869,18.30763277606314,2.721462442801209,-2.205043313589872e-12,300.0000000603097,-8539.152264057084,10.12327394956992,0.354080656226883,0.0008213292784927537,13.73819282440807,18.56513083103511,0,0,0
368,4999.999999999996,4999.999999999996,865.7878931451002,2534379726.186485,18.19697759492592,2.885448459135415,1.952673388198482e-12,300.0000000630391,-8287.055956305017,10.12327387927689,0.3754347397132715,0.0008969665683123809,14.14279237228331,19.11188700554853,0,0,0
369,5000.000000000004,-5000.000000000003,891.4857838484672,2605198414.4869,18.3076327887889,2.721462410671756,8.52953201826844e-13,300.0000000603095,-8539.152264057158,10.12327394949898,0.3540805666335911,0.00082132896277574,13.73819115296653,18.56512857229735,0,0,0
370,-5000.000000000004,5000.000000000004,891.4857838484672,2605198414.4869,18.30763280652898,2.721462372279811,3.204272829420344e-12,300.0000000603102,-8539.152264058432,10.12327394820932,0.3540805859685123,0.0008213290419460242,13.73819132907756,18.5651288102891,0,0,0
371,-4999.999999999999,-4999.999999999999,917.9017559399132,2677996003.802317,18.4091789190735,2.552419134559981,-3.327893350250558e-12,300.0000000576359,-8798.292950228359,10.12327401914808,0.3331002001220744,0.0007492188676870668,13.32857103525841,18.01158783851305,0,0,0
372,5000.000000000002,5000.000000000004,891.4857838484672,2605198414.4869,18.30763281932465,2.721462339963331,2.421141032192189e-12,300.0000000603098,-8539.152264058417,10.12327394823114,0.3540804963643632,0.0008213287261898286,13.73818965744922,18.5651265512985,0,0,0
373,4999.999999999999,-4999.999999999999,917.9017559399134,2677996003.802317,18.40917892897444,2.552419105625954,6.360988286617557e-13,300.0000000576363,-8798.292950228413,10.12327401908442,0.3331001134322905,0.0007492185714229772,13.32856936822612,18.01158558573382,0,0,0
374,-5000,5000,917.9017559399133,2677996003.802317,18.40917894562115,2.552419064256886,2.259049014644791e-12,300.0000000576372,-8798.292950229679,10.12327401779476,0.3331001327967061,0.0007492186481898159,13.32856955223106,18.01158583439296,0,0,0
375,-5000,-4999.999999999999,945.0558749137572,2752827790.966451,18.50086881802854,2.378843890365569,-3.08236753711268e-12,300.0000000550245,-9064.674857316784,10.12327408916462,0.312527856452973,0.0006806970755271205,12.91415787046064,17.45157000884275,0,0,0
376,5000,4999.999999999999,917.9017559399134,2677996003.802317,18.40917895557444,2.552419035158947,1.930552651214335e-12,300.0000000576367,-8798.292950229667,10.1232740178184,0.3331000460962603,0.0007492183518885095,13.32856788500794,18.01158358135525,0,0,0
377,4999.999999999998,-4999.999999999999,945.055874913757,2752827790.966451,18.50086882540079,2.378843864804989,3.863540922205692e-13,300.0000000550245,-9064.674857316826,10.12327408912461,0.3125277727648521,0.0006806967985379882,12.91415620922995,17.45156776390348,0,0,0
378,-4999.999999999999,4999.999999999999,945.055874913757,2752827790.966451,18.50086884062153,2.378843820413537,2.237732489178989e-12,300.0000000550249,-9064.674857318085,10.12327408785495,0.3125277921801344,0.0006806968729234254,12.91415640253416,17.45156802512925,0,0,0
379,-5000.000000000003,-5000.000000000003,972.9687669585072,2829750617.983563,18.58196483438589,2.201360326758453,-3.087766474582522e-12,300.0000000524669,-9338.500328231668,10.12327415980872,0.2923979322868404,0.000615811396306447,12.49520489334474,16.88541729273147,0,0,0
380,4999.999999999999,4999.999999999999,945.0558749137571,2752827790.966451,18.50086884803062,2.378843794713983,2.397876238515484e-12,300.0000000550246,-9064.674857318072,10.12327408787314,0.3125277084816356,0.0006806965958993519,12.91415474110904,17.45156577992682,0,0,0
381,5000.000000000002,-5000.000000000002,972.968766958507,2829750617.983563,18.5819648395624,2.201360304717762,5.767288547559467e-13,300.0000000524673,-9338.500328231677,10.12327415978507,0.2923978516877566,0.0006158111383314455,12.49520323925011,16.88541505743513,0,0,0
382,-5000.000000000002,5000.000000000002,972.9687669585072,2829750617.983571,18.58196485299438,2.20136025728769,3.219301585112446e-12,300.0000000524676,-9338.50032823294,10.1232741585136,0.292397871182987,0.0006158112103765257,12.49520344361071,16.8854153336023,0,0,0
383,-4999.999999999997,-4999.999999999997,1001.661634624454,2908822915.205788,18.6517504045917,2.020697374090388,-3.923549130696646e-12,300.0000000499687,-9619.97735999139,10.12327423089118,0.2727444743799068,0.0005545944375714379,12.07199152005027,16.31350727981292,0,0,0
384,5000.000000000002,5000.000000000002,972.9687669585073,2829750617.983563,18.58196485819468,2.201360235134118,3.091528148598442e-12,300.0000000524677,-9338.500328232936,10.12327415851723,0.292397790573986,0.0006158109523695103,12.49520178931839,16.88541309803858,0,0,0
385,4999.999999999996,-4999.999999999996,1001.661634624454,2908822915.205788,18.6517504079403,2.020697355677306,6.309641801165507e-13,300.0000000499689,-9619.97735999139,10.12327423088755,0.2727443969446233,0.0005545941982632533,12.07198987437617,16.31350505589583,0,0,0
386,-4999.999999999996,4999.999999999996,1001.661634624454,2908822915.20578,18.65175041919156,2.020697305224232,3.882873377497138e-12,300.0000000499688,-9619.977359992645,10.12327422963426,0.272744416559471,0.0005545942680342252,12.07199009200685,16.31350534999581,0,0,0
387,-5000,-5000,1031.156272929064,2990104745.7162,18.70954363586722,1.837695645810574,-3.572788808671109e-12,300.0000000475259,-9909.319761717332,10.12327430249388,0.2536009419921563,0.0004970624232448812,11.64483398755373,15.73626731742566,0,0,0
388,4999.999999999997,4999.999999999997,1001.661634624454,2908822915.205788,18.65175042255374,2.020697286724721,3.062844963163242e-12,300.0000000499696,-9619.977359992634,10.12327422962517,0.2727443391149339,0.0005545940286976111,12.07198844613277,16.31350312580783,0,0,0
389,5000,-5000,1031.156272929064,2990104745.7162,18.70954363778731,1.837695631086346,-1.783856462831752e-13,300.0000000475262,-9909.319761717319,10.12327430249934,0.2536008677796277,0.0004970622021597003,11.64483235161087,15.73626510665883,0,0,0
390,-4999.999999999999,4999.999999999999,1031.156272929064,2990104745.7162,18.70954364643831,1.837695577660093,4.299650549384317e-12,300.0000000475262,-9909.319761718572,10.12327430124424,0.2536008875684517,0.0004970622697578484,11.64483258529238,15.73626542244957,0,0,0
391,-4999.999999999999,-4999.999999999999,1061.475085912411,3073657850.953213,18.75471311749934,1.653313036822961,-3.567883482032761e-12,300.0000000451379,-10206.74731704266,10.12327437458771,0.2349997601106765,0.0004432131379087947,11.21410767771415,15.15420467769515,0,0,0
392,4999.999999999998,4999.999999999998,1031.156272929064,2990104745.716201,18.7095436483648,1.837695562875351,3.150472331973075e-12,300.0000000475268,-9909.319761718558,10.1232743012406,0.2536008133474365,0.0004970620486480322,11.64483094914761,15.73626321140936,0,0,0
393,4999.999999999999,-4999.999999999999,1061.475085912411,3073657850.953213,18.75471311841698,1.653313025794205,5.096302268266396e-15,300.0000000451379,-10206.74731704263,10.12327437462227,0.2349996891595273,0.0004432129344878918,11.21410605310862,15.15420248224893,0,0,0
394,-4999.999999999999,4999.999999999999,1061.475085912411,3073657850.953213,18.75471312402267,1.653312969481497,3.649000886034124e-12,300.0000000451381,-10206.74731704388,10.12327437336171,0.2349997091975164,0.0004432130000687465,11.21410630620406,15.15420282427497,0,0,0
395,-4999.999999999999,-4999.999999999999,1092.641103655219,3159545697.608375,18.78669613780364,1.468629554390907,-3.829810238727404e-12,300.0000000428033,-10512.48595105931,10.12327444717994,0.2169716997801651,0.0003930227594656405,10.78030359171827,14.56798287285176,0,0,0
396,4999.999999999999,4999.999999999999,1061.475085912411,3073657850.953213,18.75471312494264,1.653312958416648,3.392081636193837e-12,300.0000000451386,-10206.74731704386,10.12327437336353,0.2349996382385802,0.0004432127966264941,11.21410468139587,15.15420062855459,0,0,0
397,4999.999999999999,-4999.999999999999,1092.641103655219,3159545697.608375,18.78669613816463,1.468629547002962,3.981641587608245e-13,300.0000000428037,-10512.48595105927,10.1232744472145,0.2169716321037669,0.0003930225730053655,10.78030198113244,14.56798069635141,0,0,0
398,-4999.999999999999,4999.999999999999,1092.641103655219,3159545697.608375,18.78669614025773,1.468629487930843,3.694297750898835e-12,300.0000000428039,-10512.48595106051,10.12327444596121,0.2169716524938584,0.0003930226368092712,10.78030225721712,14.56798106944435,0,0,0
399,-4999.999999999986,-4999.999999999986,1124.677999772442,3247833525.836343,18.80501962014394,1.284851987695777,-4.478276574058163e-12,300.0000000405215,-10826.76790193003,10.12327452025602,0.1995450411287393,0.0003464405731641809,10.34416978584667,13.97861278075318,0,0,0
400,4999.999999999999,4999.999999999999,1092.641103655219,3159545697.608375,18.78669614061985,1.468629480528758,3.983882520972033e-12,300.0000000428045,-10512.48595106049,10.12327444595758,0.2169715848104047,0.0003930224503308487,10.78030064642829,14.56797889266927,0,0,0
401,4999.999999999986,-4999.999999999986,1124.677999772442,3247833525.836343,18.80501962040453,1.284851983838864,1.118330891734255e-13,300.0000000405226,-10826.76790192996,10.1232745202833,0.199544976725213,0.0003464404028294337,10.34416819457484,13.97861063035334,0,0,0
402,-4999.999999999987,4999.999999999986,1124.677999772442,3247833525.836343,18.80501961850245,1.284851922170492,4.432225856726416e-12,300.000000040522,-10826.76790193121,10.1232745190573,0.1995449975930794,0.0003464404651855314,10.3441684962489,13.97861103802691,0,0,0
403,-5000.000000000001,-5000.000000000001,1157.610109395676,3338588398.810293,18.80932501980275,1.103303637927489,-5.18012634669534e-12,300.0000000382927,-11149.83189729578,10.12327459376684,0.1827979008217301,0.0003036157384640693,9.905140439189367,13.38532980101916,0,0,0
404,4999.999999999986,4999.999999999986,1124.677999772442,3247833525.836343,18.80501961876549,1.284851918317986,3.908059196739931e-12,300.000000040523,-10826.76790193119,10.12327451904093,0.199544933183213,0.0003464402948355612,10.34416690477459,13.97860888735307,0,0,0
405,5000,-5000.000000000001,1157.610109395676,3338588398.810293,18.80932502042303,1.103303637418549,2.547047800664723e-13,300.0000000382928,-11149.83189729571,10.12327459383414,0.1827978399105428,0.0003036155843664174,9.905138865358845,13.38532767418883,0,0,0
406,-5000.000000000001,5000,1157.610109395676,3338588398.810293,18.80932501403792,1.103303573353954,4.288917823981348e-12,300.0000000382931,-11149.83189729695,10.12327459258267,0.1827978612325034,0.0003036156448982613,9.905139201287591,13.38532812815315,0,0,0
407,-5000.000000000011,-5000.000000000011,1191.462447658045,3431879253.663578,18.79939291106036,0.9254224379288176,-4.128529388322594e-12,300.0000000361142,-11481.92333561259,10.12327466775605,0.1667184887428223,0.0002643115494082507,9.464417690345785,12.78975843712783,0,0,0
408,5000,5000,1157.610109395676,3338588398.810293,18.80932501466387,1.103303572863801,4.768921465931706e-12,300.0000000382932,-11149.83189729692,10.1232745926045,0.1827978003156841,0.0003036154907880799,9.905137627255796,13.38532600105034,0,0,0
409,5000.000000000011,-5000.00000000001,1191.462447658045,3431879253.663579,18.79939291249037,0.9254224404931647,-1.172374543777987e-13,300.0000000361143,-11481.92333561251,10.12327466783245,0.1667184314324622,0.0002643114111400972,9.464416134538805,12.78975633465378,0,0,0
410,-5000.000000000011,5000.000000000012,1191.462447658045,3431879253.663578,18.79939290115005,0.9254223742748707,5.243217258691022e-12,300.0000000361155,-11481.92333561373,10.12327466656643,0.1667184532494818,0.000264311469749793,9.464416512908167,12.78975684597083,0,0,0
411,-5000,-5000,1226.260728695632,3527776953.853709,18.77517189296085,0.7527621423249005,-4.321365264426334e-12,300.0000000339869,-11823.29447255545,10.12327474215454,0.151331815999455,0.0002284408188038811,9.022549817604423,12.19263959852151,0,0,0
412,5000.000000000011,5000.000000000011,1191.462447658045,3431879253.663579,18.79939290258998,0.9254223768676494,5.289119835634716e-12,300.0000000361148,-11481.92333561372,10.12327466660281,0.1667183959340661,0.0002643113314711821,9.464414956901937,12.78975474322733,0,0,0
413,5000,-5000,1226.260728695632,3527776953.853709,18.77517189562441,0.7527621476102641,-1.728445667537341e-13,300.0000000339875,-11823.29447255535,10.12327474223275,0.1513317622615835,0.0002284406954136674,9.022548283244124,12.19263752502984,0,0,0
414,-5000,5000,1226.260728695632,3527776953.853709,18.77517187891122,0.7527620795414549,5.320344791717506e-12,300.0000000339882,-11823.29447255658,10.12327474097401,0.1513317846890891,0.0002284407522707079,9.02254871190477,12.19263810430885,0,0,0
415,-4999.999999999999,-5000,1262.031385179852,3626354342.990376,18.73680991164162,0.5869714929620955,-6.85927799193851e-12,300.0000000319105,-12174.20461263099,10.12327481693137,0.1366660501855123,0.0001959175873608347,8.580060918685275,11.59468152805487,0,0,0
416,5000.000000000001,4999.999999999999,1226.260728695632,3527776953.853709,18.77517188158897,0.7527620848599146,3.694452437496186e-12,300.0000000339887,-11823.29447255656,10.12327474097583,0.1513317309467074,0.0002284406288718592,9.022547177348008,12.19263603055138,0,0,0
417,5000,-5000,1262.031385179852,3626354342.990376,18.73680991592127,0.5869715005398236,-1.321458716967026e-12,300.0000000319109,-12174.20461263089,10.12327481701868,0.1366659999800021,0.0001959174779007433,8.580059408480551,11.5946794872065,0,0,0
418,-5000,5000,1262.031385179852,3626354342.990376,18.73680989354477,0.5869714310477269,5.257065873403506e-12,300.0000000319109,-12174.20461263211,10.12327481579632,0.1366660230937566,0.0001959175329916098,8.580059898037195,11.59468014877827,0,0,0
419,-5000,-5000,1298.801588395639,3727686300.167018,18.68468631320892,0.4297732586585773,-5.900493054832218e-12,300.0000000298826,-12534.92030614446,10.12327489213021,0.122745893892359,0.0001666333677390129,8.137565245592839,10.99671429725138,0,0,0
420,5000,5000,1262.031385179852,3626354342.990376,18.73680989784183,0.5869714386583378,5.308064701903434e-12,300.0000000319113,-12174.20461263209,10.12327481580905,0.1366659728843232,0.0001959174235246815,8.580058387639539,11.59467810766881,0,0,0
421,5000,-5000.000000000001,1298.801588395639,3727686300.167018,18.68468631942736,0.4297732680211167,-1.232977152587208e-12,300.000000029883,-12534.92030614435,10.12327489222298,0.1227458471791645,0.0001666332712923167,8.137563761783367,10.99671229207274,0,0,0
422,-5000.000000000001,5000.000000000001,1298.801588395639,3727686300.167018,18.68468629135731,0.4297731977876038,6.540716473698821e-12,300.0000000298822,-12534.92030614557,10.12327489103154,0.1227458709817461,0.0001666333243567348,8.137564326407597,10.9967130550885,0,0,0
423,-5000,-5000,1336.599268880667,3831849796.838597,18.61944471986659,0.2829362753833549,-5.351707611860602e-12,300.0000000279047,-12905.71555167047,10.12327496763646,0.1095926726850355,0.0001404605938122188,7.695751685398371,10.39966883505513,0,0,0
424,5000,5000,1298.801588395639,3727686300.167018,18.68468629759432,0.429773207178513,6.813584232826026e-12,300.0000000298829,-12534.92030614554,10.12327489102972,0.1227458242651353,0.0001666332279046395,8.137562842409045,10.99671104965404,0,0,0
425,5000,-5000,1336.599268880667,3831849796.838597,18.6194447282666,0.2829362859508358,-1.322522338564317e-12,300.0000000279047,-12905.71555167035,10.12327496775652,0.1095926294201904,0.0001404605094726115,7.695750230078588,10.39966686837665,0,0,0
426,-5000,5000,1336.599268880667,3831849796.838597,18.61944469495932,0.2829362161529889,6.325731365683233e-12,300.0000000279039,-12905.71555167157,10.12327496657417,0.1095926538358942,0.0001404605600228816,7.69575088946948,10.39966775945679,0,0,0
427,-4999.999999999999,-4999.999999999999,1375.453137641307,3938923955.289397,18.54202530390457,0.1482378923563828,-6.607777358823554e-12,300.0000000259747,-13286.87200418158,10.12327504349378,0.09722423507039456,0.0001172550814989473,7.25537570548478,9.804566043391249,0,0,0
428,4999.999999999999,4999.999999999998,1336.599268880667,3831849796.838597,18.61944470337608,0.2829362267410461,5.898595070499369e-12,300.000000027904,-12905.71555167154,10.12327496659782,0.1095926105681027,0.0001404604756791311,7.695749433963121,10.39966579252596,0,0,0
429,5000,-5000,1375.453137641307,3938923955.289397,18.54202531462851,0.14823790348949,-1.446518086079822e-12,300.0000000259765,-13286.87200418145,10.12327504354653,0.09722419520285354,0.0001172550083608749,7.255374280794459,9.804564118104647,0,0,0
430,-4999.999999999999,4999.999999999998,1375.453137641307,3938923955.289397,18.54202527737844,0.1482378361867445,6.379740729786535e-12,300.0000000259736,-13286.87200418265,10.12327504245695,0.09722422012268525,0.0001172550558250945,7.2553750631512,9.804565175356835,0,0,0
431,-5000,-5000,1415.392707961423,4048990108.733809,18.45369447324337,0.02741546036628691,-6.920804128975643e-12,300.0000000240967,-13678.67918899251,10.12327511949115,0.08565473220677315,9.685804888820951e-05,6.817254642506439,9.212510431053085,0,0,0
432,4999.999999999999,4999.999999999999,1375.453137641307,3938923955.289397,18.54202528811388,0.1482378473308185,5.499956325126363e-12,300.0000000259748,-13286.87200418263,10.12327504243694,0.09722418025226248,0.0001172549826832871,7.255373638262081,9.804563249801225,0,0,0
433,5000,-4999.999999999999,1415.392707961423,4048990108.733809,18.453694486315,0.02741547138621547,-1.861728928587923e-12,300.0000000240969,-13678.67918899238,10.12327511960393,0.08565469568039329,9.685798605394803e-05,6.817253250767501,9.212508550296031,0,0,0
434,-4999.999999999999,4999.999999999999,1415.392707961423,4048990108.733809,18.45369444769606,0.02741540998578828,6.219885939708952e-12,300.0000000240949,-13678.67918899358,10.12327511848525,0.0856547211067471,9.685803017297844e-05,6.817254192858129,9.212509823407562,0,0,0
435,-5000,-5000,1456.448317820574,4162131863.09648,18.35606927112701,-0.07789444045944771,-6.338064710662574e-12,300.0000000222661,-14081.4347216828,10.12327519574683,0.07489431654935161,7.909801368239103e-05,6.382262399819131,8.62468294804138,0,0,0
436,4999.999999999999,4999.999999999999,1415.392707961423,4048990108.733809,18.45369446077018,0.02741542100677992,7.046843558450341e-12,300.0000000240954,-13678.67918899356,10.12327511849617,0.0856546845753748,9.685796733229918e-05,6.817252800776398,9.212507942187122,0,0,0
437,5000,-4999.999999999999,1456.448317820574,4162131863.09648,18.35606928610974,-0.07789443047607639,-1.19970302401876e-12,300.0000000222665,-14081.43472168266,10.12327519586506,0.07489428330747049,7.909796027105495e-05,6.38226104393369,8.624681115735839,0,0,0
438,-5000,4999.999999999999,1456.448317820574,4162131863.09648,18.35606925053319,-0.07789448078662352,8.345216596986619e-12,300.0000000222653,-14081.43472168387,10.12327519470637,0.07489430962972907,7.909800186180836e-05,6.382262174260871,8.624682643224922,0,0,0
439,-4999.999999999999,-5000,1498.651152938654,4278435160.519507,18.251132606928,-0.1662302513891566,-8.324340511207338e-12,300.0000000204893,-14495.44453416464,10.12327527193884,0.06494872106387341,6.379260281047202e-05,5.951321256367245,8.042329916318305,0,0,0
440,4999.999999999999,4999.999999999999,1456.448317820574,4162131863.09648,18.35606926551263,-0.07789447080631262,9.288815458698115e-12,300.0000000222657,-14081.43472168384,10.1232751947191,0.07489427635604952,7.909794839990636e-05,6.382260817036137,8.624680809109117,0,0,0
441,5000,-5000,1498.651152938654,4278435160.519507,18.25113262345505,-0.1662302430646928,-2.959958134092792e-12,300.00000002049,-14495.44453416451,10.12327527203706,0.0649486910161932,6.379255790139967e-05,5.951319939409333,8.042328136618304,0,0,0
442,-4999.999999999998,4999.999999999999,1498.651152938654,4278435160.519507,18.25113259418804,-0.1662302799478425,7.19606976483053e-12,300.0000000204884,-14495.4445341657,10.12327527091293,0.06494871833766644,6.379259750807541e-05,5.951321251426362,8.042329909638152,0,0,0
443,-4999.999999999999,-4999.999999999999,1542.033270464473,4397988344.644295,18.14123536396913,-0.2363929545906578,-8.394166329734134e-12,300.0000000187617,-14921.02310706789,10.12327534819087,0.05581873895263915,5.075042660063362e-05,5.525388936142613,7.466745555864279,0,0,0
444,5000,5000,1498.651152938654,4278435160.519507,18.25113261070569,-0.1662302716291724,7.557052130150478e-12,300.0000000204892,-14495.44453416567,10.12327527090565,0.06494868823002066,6.379255250896119e-05,5.95131993187931,8.042328126439164,0,0,0
445,5000,-5000,1542.033270464474,4397988344.644295,18.14123538166313,-0.2363929484000428,-3.723115010046959e-12,300.0000000187618,-14921.02310706775,10.12327534832912,0.05581871199571903,5.075038928907915e-05,5.525387661564882,7.466743833435704,0,0,0
446,-4999.999999999999,4999.999999999999,1542.033270464474,4397988344.644295,18.1412353600827,-0.2363929726312806,7.086913766090402e-12,300.0000000187617,-14921.02310706894,10.12327534714132,0.05581873993369517,5.075042664871146e-05,5.525389125133873,7.466745811259108,0,0,0
