cell_id,x_m,y_m,z_m,volume_m3,overset_cell_type,zone_id,U_x_m_per_s,U_y_m_per_s,U_z_m_per_s,T_K,p_Pa,rho_kg_per_m3,k_m2_per_s2,epsilon_m2_per_s3,nut_m2_per_s,alphat_kg_per_m_s
6421,1.075,9.43364124168e-19,1.566665,0.00033335,0,0,1.15027574827,0.0,-0.0321862607791,299.999839073,99999.8522683,1.15862155884,1.23973423732e-13,6.48501869312e-14,2.13298827146e-14,2.47132619607e-14
6422,1.125,0.0,1.566665,0.00033335,0,0,1.14604376358,0.0,-0.0323617242529,299.999843896,99999.8577915,1.15862160421,1.21271244977e-13,6.21791367181e-14,2.12869526197e-14,2.4663523193e-14
6423,1.175,0.0,1.566665,0.00033335,0,0,1.14184141556,0.0,-0.0323969332738,299.999848672,99999.8632667,1.1586216492,1.18668275995e-13,5.9656243819e-14,2.12449576834e-14,2.46148679084e-14
6424,1.225,9.43364124168e-19,1.566665,0.00033335,0,0,1.13768298251,0.0,-0.0323061893578,299.999853386,99999.8686737,1.15862169365,1.16159275756e-13,5.72712297781e-14,2.12038045225e-14,2.45671879076e-14
6425,1.275,0.0,1.566665,0.00033335,0,0,1.13358080509,0.0,-0.0321031104286,299.999858023,99999.8739953,1.1586217374,1.13739374354e-13,5.50148266408e-14,2.11633507936e-14,2.45203182657e-14
6426,1.325,0.0,1.566665,0.00033335,0,0,1.12954544975,0.0,-0.0318005868264,299.999862571,99999.8792168,1.15862178033,1.11404028134e-13,5.28787822262e-14,2.11233528192e-14,2.44739766499e-14
6427,1.375,0.0,1.566665,0.00033335,0,0,1.12558586218,0.0,-0.0314107555717,299.999867022,99999.884326,1.15862182234,1.09148969943e-13,5.08559663005e-14,2.10833627904e-14,2.44276442173e-14
6428,1.425,0.0,1.566665,0.00033335,0,0,1.12170951095,0.0,-0.0309449885572,299.999871367,99999.8893129,1.15862186334,1.06970146291e-13,4.89406514224e-14,2.1042529428e-14,2.43803346552e-14
6429,1.475,9.43364124168e-19,1.566665,0.00033335,0,0,1.11792252177,0.0,-0.0304138913758,299.9998756,99999.8941692,1.15862190326,1.04863626861e-13,4.71291029058e-14,2.09992162049e-14,2.43301518463e-14
6430,1.525,0.0,1.566665,0.00033335,0,0,1.114229803,0.0,-0.0298273103776,299.999879717,99999.8988885,1.15862194205,1.02825460489e-13,4.54207187612e-14,2.09502800744e-14,2.42734541862e-14
6431,1.575,0.0,1.566665,0.00033335,0,0,1.11063516309,0.0,-0.0291943462213,299.999883713,99999.9034661,1.15862197965,1.00851431416e-13,4.38201464346e-14,2.08897295915e-14,2.42032998537e-14
6432,1.625,0.0,1.566665,0.00033335,0,0,1.10714142043,0.0,-0.0285233725152,299.999887586,99999.9078985,1.15862201605,9.89366339816e-14,4.23411255837e-14,2.08062768002e-14,2.41066103727e-14
6433,1.675,0.0,1.566665,0.00033335,0,0,1.10375050609,0.0,-0.0278220585582,299.999891335,99999.9121835,1.15862205122,9.70747219571e-14,4.10133548648e-14,2.06789995764e-14,2.39591449063e-14
6434,1.725,9.43364124168e-19,1.566665,0.00033335,0,0,1.10046355994,0.0,-0.0270973953549,299.99989496,99999.91632,1.15862208515,9.52565840022e-14,3.98945720074e-14,2.04700406729e-14,2.37170412075e-14
6435,1.775,0.0,1.566665,0.00033335,0,0,1.0972810201,0.0,-0.0263557243666,299.999898461,99999.9203079,1.15862211783,9.34680290194e-14,3.90913432235e-14,2.01135201698e-14,2.33039693362e-14
6436,1.825,0.0,1.566665,0.00033335,0,0,1.09420270649,0.0,-0.0256027682847,299.999901839,99999.9241478,1.15862214928,9.16858233265e-14,3.87935853773e-14,1.95023509829e-14,2.25958558119e-14
6437,1.875,0.0,1.566665,0.00033335,0,0,1.09122789802,0.0,-0.0248436634879,299.999905095,99999.9278414,1.1586221795,8.9871138334e-14,3.93286319789e-14,1.84830719736e-14,2.1414897134e-14
6438,1.925,0.0,1.566665,0.00033335,0,0,1.08835540413,0.0,-0.0240829936658,299.999908233,99999.9313905,1.15862220851,8.79592869334e-14,4.12382390298e-14,1.68851840085e-14,1.9563549187e-14
6439,1.975,9.43364124168e-19,1.566665,0.00033335,0,0,1.08558363049,0.0,-0.0233248241332,299.999911253,99999.9347978,1.15862223633,8.58448752882e-14,4.53719987908e-14,1.46178447692e-14,1.69365599968e-14
6440,2.025,0.0,1.566665,0.00033335,0,0,1.08291063923,0.0,-0.0225727366184,299.999914159,99999.9380664,1.15862226298,8.33626700892e-14,5.29688444548e-14,1.180769819e-14,1.36806619974e-14
6441,2.075,0.0,1.566665,0.00033335,0,0,1.08033420364,0.0,-0.0218298639716,299.999916954,99999.9411996,1.15862228849,8.02669464821e-14,6.56677757732e-14,8.83006064927e-15,1.02307050769e-14
6442,2.125,0.0,1.566665,0.00033335,0,0,1.07785185783,0.0,-0.0210989246641,299.999919642,99999.9442011,1.15862231289,7.62148783957e-14,8.53798957701e-14,6.12303033733e-15,7.0942795713e-15
6443,2.175,-9.63735264432e-20,1.566665,0.00033335,0,0,1.07546094131,0.0,-0.0203822565816,299.999922226,99999.947075,1.15862233621,7.07574984346e-14,1.14050471023e-13,3.9508484146e-15,4.57754122012e-15
6444,2.225,0.0,1.566665,0.00033335,0,0,1.0731586389,0.0,-0.0196818499497,299.999924709,99999.9498252,1.15862235848,6.33222821282e-14,1.53671509347e-13,2.34834699539e-15,2.72084733434e-15
6445,2.275,0.0,1.566665,0.00033335,0,0,1.07094201606,0.0,-0.0189993792604,299.999927096,99999.9524562,1.15862237975,5.31006584291e-14,2.07801151242e-13,1.22122130598e-15,1.41493433574e-15
6446,2.325,0.0,1.566665,0.00033335,0,0,1.06880805017,0.0,-0.0183362337426,299.99992939,99999.9549721,1.15862240004,3.85196134743e-14,2.88025339652e-13,4.63634401613e-16,5.3717720314e-16
6447,2.375,0.0,1.566665,0.00033335,0,0,1.06675365767,0.0,-0.0176935466017,299.999931595,99999.9573774,1.1586224194,1.56545995671e-14,4.27464364021e-13,5.15972458551e-17,5.9781725827e-17
6448,2.425,-9.63735264432e-20,1.566665,0.00033335,0,0,1.06477571774,0.0,-0.0170722224739,299.999933714,99999.9596766,1.15862243785,1e-15,6.81605844414e-13,1.32041121328e-19,1.5298580589e-19
6449,2.475,0.0,1.566665,0.00033335,0,0,1.06287109248,0.0,-0.0164729634015,299.999935752,99999.961874,1.15862245544,1e-15,1.124279733e-12,8.00512517997e-20,9.27491779215e-20
6450,2.525,0.0,1.566665,0.00033335,0,0,1.06103664415,0.0,-0.0158962929613,299.999937713,99999.963974,1.1586224722,1e-15,1.87268448449e-12,4.80593504914e-20,5.56826434789e-20
6451,2.575,0.0,1.566665,0.00033335,0,0,1.05926924953,0.0,-0.015342578807,299.999939599,99999.9659809,1.15862248817,1e-15,3.12090627065e-12,2.88377772977e-20,3.3412097286e-20
6452,2.625,0.0,1.566665,0.00033335,0,0,1.05756581178,0.0,-0.0148120533257,299.999941415,99999.9678991,1.15862250338,1e-15,5.18528514835e-12,1.7356808242e-20,2.01099886161e-20
6453,2.675,0.0,1.566665,0.00033335,0,0,1.05592327016,0.0,-0.0143048326939,299.999943165,99999.9697328,1.15862251787,1e-15,8.57603095971e-12,1.04943651e-20,1.21590077156e-20
6454,2.725,0.0,1.566665,0.00033335,0,0,1.05433860764,0.0,-0.0138209341927,299.99994485,99999.9714859,1.15862253167,1e-15,1.41102866513e-11,6.37832541779e-21,7.3900715434e-21
6455,2.775,0.0,1.566665,0.00033335,0,0,1.05280885682,0.0,-0.0133602919032,299.999946477,99999.9731626,1.15862254482,1e-15,2.3089082526e-11,3.89794613531e-21,4.51624827086e-21
6456,2.825,0.0,1.566665,0.00033335,0,0,1.05133110435,0.0,-0.0129227708876,299.999948046,99999.9747668,1.15862255735,1e-15,3.75727215353e-11,2.39535482985e-21,2.77531213871e-21
6457,2.875,0.0,1.566665,0.00033335,0,0,1.04990249399,0.0,-0.0125081798811,299.999949562,99999.9763024,1.15862256928,1.04040071121e-15,6.08074544185e-11,1.6020902128e-21,1.85621787857e-21
6458,2.925,0.0,1.566665,0.00033335,0,0,1.04852022849,0.0,-0.0121162825238,299.999951028,99999.9777729,1.15862258066,1.82461504191e-15,9.78840568157e-11,3.06106851669e-21,3.54662310437e-21
6459,2.975,0.0,1.566665,0.00033335,0,0,1.04718157058,0.0,-0.0117468074049,299.999952447,99999.9791821,1.1586225915,3.18212535246e-15,1.56751028107e-10,5.81388823597e-21,6.73610225467e-21
6460,3.025,0.0,1.566665,0.00033335,0,0,1.04588384305,0.0,-0.0113994568243,299.999953821,99999.9805335,1.15862260185,5.51760236255e-15,2.49769078805e-10,1.09699496748e-20,1.27100316344e-20
6461,3.075,0.0,1.566665,0.00033335,0,0,1.04462442821,0.0,-0.0110739144739,299.999955154,99999.9818304,1.15862261173,9.5110072332e-15,3.96090826812e-10,2.05542080806e-20,2.38145702483e-20
6462,3.125,0.0,1.566665,0.00033335,0,0,1.04340076682,0.0,-0.0107698520948,299.999956449,99999.9830763,1.15862262116,1.62977575216e-14,6.25297839062e-10,3.82306151207e-20,4.42948554996e-20
6463,3.175,0.0,1.566665,0.00033335,0,0,1.0422103565,0.0,-0.0104869352354,299.999957708,99999.9842742,1.15862263017,2.77621503821e-14,9.82953673785e-10,7.0569276351e-20,8.17631605752e-20
6464,3.225,0.0,1.566665,0.00033335,0,0,1.04105074999,0.0,-0.0102248281944,299.999958934,99999.9854274,1.1586226388,4.70123441512e-14,1.53907895754e-09,1.29242521482e-19,1.49743311284e-19
6465,3.275,0.0,1.566665,0.00033335,0,0,1.03991955301,0.0,-0.00998319818406,299.99996013,99999.9865389,1.15862264705,7.91447277915e-14,2.40108939446e-09,2.34789223445e-19,2.72032111568e-19
6466,3.325,0.0,1.566665,0.00033335,0,0,1.03881442202,0.0,-0.0097617189006,299.999961297,99999.9876116,1.15862265497,1.32467071222e-13,3.7335648207e-09,4.22994462954e-19,4.90090967705e-19
6467,3.375,0.0,1.566665,0.00033335,0,0,1.03773306171,0.0,-0.00956007343959,299.999962439,99999.9886483,1.15862266257,2.20445432372e-13,5.7885029609e-09,7.5557652961e-19,8.7542809051e-19
6468,3.425,0.0,1.566665,0.00033335,0,0,1.0366732226,0.0,-0.0093779567325,299.999963559,99999.989652,1.15862266987,3.64787918382e-13,8.95171935405e-09,1.33787932934e-18,1.55009732052e-18
6469,3.475,0.0,1.566665,0.00033335,0,0,1.03563269776,0.0,-0.00921507747621,299.999964657,99999.9906253,1.1586226769,6.00307889362e-13,1.38142066636e-08,2.34781926842e-18,2.72023664566e-18
6470,3.525,0.0,1.566665,0.00033335,0,0,1.03460932304,0.0,-0.00907115955534,299.999965737,99999.9915708,1.15862268368,9.82565396486e-13,2.12822383044e-08,4.08270629295e-18,4.73031612182e-18
6471,3.575,0.0,1.566665,0.00033335,0,0,1.03360096417,0.0,-0.00894594309807,299.999966801,99999.9924913,1.15862269023,1.59984086561e-12,3.27478793545e-08,7.034170643e-18,8.14994971396e-18
6472,3.625,0.0,1.566665,0.00033335,0,0,1.03260556084,0.0,-0.00883918518037,299.999967851,99999.9933891,1.15862269658,2.59186657676e-12,5.03540989069e-08,1.20069572245e-17,1.39115331572e-17
6473,3.675,0.0,1.566665,0.00033335,0,0,1.03162093991,0.0,-0.00875065955563,299.999968889,99999.9942669,1.15862270273,4.17912355741e-12,7.74086635092e-08,2.03059523634e-17,2.35269374089e-17
6474,3.725,0.0,1.566665,0.00033335,0,0,1.03064558092,0.0,-0.00868015867362,299.999969917,99999.9951272,1.15862270873,6.70873340396e-12,1.1903289457e-07,3.40295795067e-17,3.94274435849e-17
6475,3.775,0.0,1.566665,0.00033335,0,0,1.02967548093,0.0,-0.00862748258681,299.999970939,99999.9959711,1.15862271455,1.07266093935e-11,1.83182186159e-07,5.65306792896e-17,6.5497729094e-17
6476,3.825,0.0,1.566665,0.00033335,0,0,1.0287170439,0.0,-0.00859248437447,299.999971948,99999.9968071,1.15862272034,1.70916127487e-11,2.82255601213e-07,9.31463902177e-17,1.07921524023e-16
6477,3.875,0.0,1.566665,0.00033335,0,0,1.02773423112,0.0,-0.00857485883461,299.999972982,99999.9976114,1.15862272566,2.71579237844e-11,4.35636333055e-07,1.52374237749e-16,1.76544254661e-16
6478,3.925,0.0,1.566665,0.00033335,0,0,1.02686554022,0.0,-0.00857506998749,299.999973899,99999.9984936,1.15862273233,4.30711127686e-11,6.73682347881e-07,2.47833223605e-16,2.87145206697e-16
6479,3.975,0.0,1.566665,0.00033335,0,0,1.02553365389,0.0,-0.00859021548641,299.999975287,99999.999015,1.158622733,6.82319703622e-11,1.04306893122e-06,4.01703231316e-16,4.65422495724e-16
6480,-1.975,0.0,1.633335,0.00033335,0,0,1.00009542363,0.0,0.00197278901302,299.999999903,100000.035375,1.15862305926,5.29118418104e-05,0.0739889741288,3.40550295913e-09,3.94569425684e-09
6481,-1.925,0.0,1.633335,0.00033335,0,0,1.00045617475,0.0,0.00394907084261,299.999999539,100000.035154,1.15862305811,1.39753176788e-06,0.00103087892823,1.70513286272e-10,1.97560625189e-10
6482,-1.875,0.0,1.633335,0.00033335,0,0,1.00112339053,0.0,0.00593176055501,299.999998866,100000.034539,1.15862305358,6.76953131282e-08,2.66259388754e-05,1.54901199799e-11,1.79472101115e-11
6483,-1.825,0.0,1.633335,0.00033335,0,0,1.00205789959,0.0,0.00792359735961,299.999997923,100000.033607,1.15862304642,5.80496086855e-09,1.24013823144e-06,2.44551880169e-12,2.8334344441e-12
6484,-1.775,9.43364124168e-19,1.633335,0.00033335,0,0,1.00325855983,0.0,0.00992678318084,299.999996709,100000.03237,1.15862303678,8.34346263822e-10,9.97036997638e-08,6.28382217152e-13,7.28058112695e-13
6485,-1.725,0.0,1.633335,0.00033335,0,0,1.00473283992,0.0,0.0119430566441,299.999995217,100000.030817,1.15862302454,1.86619436483e-10,1.30095265758e-08,2.40932154474e-13,2.79149541526e-13
6486,-1.675,0.0,1.633335,0.00033335,0,0,1.00648480196,0.0,0.0139735131914,299.999993442,100000.028939,1.15862300964,5.96029164518e-11,2.55513782777e-09,1.25130505676e-13,1.44979083084e-13
6487,-1.625,0.0,1.633335,0.00033335,0,0,1.00851818646,0.0,0.0160184370624,299.999991377,100000.026732,1.15862299205,2.49776105716e-11,6.97831679282e-10,8.04625160405e-14,9.32257210827e-14
6488,-1.575,0.0,1.633335,0.00033335,0,0,1.01083749261,0.0,0.0180771554999,299.999989016,100000.024189,1.1586229717,1.27795986674e-11,2.46359860439e-10,5.96632615509e-14,6.91272253994e-14
6489,-1.525,9.43364124168e-19,1.633335,0.00033335,0,0,1.01344749521,0.0,0.020147887477,299.999986353,100000.021302,1.15862294854,7.55341789829e-12,1.05806497589e-10,4.85307716649e-14,5.62288657612e-14
6490,-1.475,0.0,1.633335,0.00033335,0,0,1.01635295979,0.0,0.0222275862973,299.999983381,100000.018063,1.15862292249,4.95569770414e-12,5.27342207811e-11,4.19140463894e-14,4.8562574921e-14
6491,-1.425,0.0,1.633335,0.00033335,0,0,1.01955848467,0.0,0.0243117813359,299.999980093,100000.014464,1.15862289349,3.50964713311e-12,2.94430644684e-11,3.76518575739e-14,4.36243041675e-14
6492,-1.375,0.0,1.633335,0.00033335,0,0,1.0230682862,0.0,0.0263944223338,299.99997648,100000.010497,1.15862286147,2.63128815936e-12,1.79431954749e-11,3.47279816938e-14,4.02366335231e-14
6493,-1.325,0.0,1.633335,0.00033335,0,0,1.02688593506,0.0,0.0284677300653,299.999972538,100000.006153,1.15862282637,2.06011723051e-12,1.17098813286e-11,3.2619243491e-14,3.77934000875e-14
6494,-1.275,9.43364124168e-19,1.633335,0.00033335,0,0,1.03101406017,0.0,0.0305220588377,299.99996826,100000.001426,1.15862278812,1.66807405943e-12,8.06883347811e-12,3.10357620809e-14,3.59587411934e-14
6495,-1.225,0.0,1.633335,0.00033335,0,0,1.03545401842,0.0,0.0325457777086,299.999963641,99999.9963088,1.15862274667,1.387019408e-12,5.80886059853e-12,2.98068876844e-14,3.45349380786e-14
6496,-1.175,9.43364124168e-19,1.633335,0.00033335,0,0,1.04020552828,0.0,0.0345251787281,299.999958678,99999.9907977,1.15862270198,1.17825173737e-12,4.33431206654e-12,2.88269377415e-14,3.3399544496e-14
6497,-1.125,0.0,1.633335,0.00033335,0,0,1.04526626944,0.0,0.0364444220494,299.99995337,99999.9848901,1.15862265403,1.01855987543e-12,3.33142334563e-12,2.80275936434e-14,3.24734049333e-14
6498,-1.075,0.0,1.633335,0.00033335,0,0,1.0506314526,0.0,0.0382855291236,299.999947718,99999.9785861,1.15862260282,8.93369510171e-13,2.62506726922e-12,2.73630387288e-14,3.17034351531e-14
6499,-1.025,9.43364124168e-19,1.633335,0.00033335,0,0,1.05629336569,0.0,0.0400284364503,299.999941727,99999.9718892,1.15862254837,7.93164993521e-13,2.11256251351e-12,2.68015565283e-14,3.1052887725e-14
6500,-0.975,0.0,1.633335,0.00033335,0,0,1.062240906,0.0,0.0416511228419,299.999935405,99999.9648068,1.15862249072,7.11521512515e-13,1.73110412941e-12,2.63205759119e-14,3.04956112202e-14
6501,-0.925,9.63735264432e-20,1.633335,0.00033335,0,0,1.06845911172,0.0,0.0431298237232,299.999928764,99999.9573509,1.15862242998,6.43973145456e-13,1.44084494564e-12,2.5903638833e-14,3.001253697e-14
6502,-0.875,0.0,1.633335,0.00033335,0,0,1.07492870994,0.0,0.0444393449319,299.999921822,99999.9495388,1.15862236628,5.87335743173e-13,1.21568280356e-12,2.55384831289e-14,2.9589457754e-14
6503,-0.825,9.63735264432e-20,1.633335,0.00033335,0,0,1.08162570303,0.0,0.045553486784,299.999914601,99999.9413939,1.15862229979,5.39287725991e-13,1.03803242694e-12,2.52157947546e-14,2.92155821097e-14
6504,-0.775,9.43364124168e-19,1.633335,0.00033335,0,0,1.08852101958,0.0,0.0464455857177,299.99990713,99999.932946,1.15862223077,4.9810256104e-13,8.95748517912e-13,2.49283745067e-14,2.88825688803e-14
6505,-0.725,0.0,1.633335,0.00033335,0,0,1.09558026025,0.0,0.0470891759236,299.999899445,99999.9242321,1.15862215948,4.62473373293e-13,7.80255461299e-13,2.46705686089e-14,2.85838674774e-14
6506,-0.675,9.63735264432e-20,1.633335,0.00033335,0,0,1.10276357199,0.0,0.0474587662655,299.999891587,99999.9152969,1.15862208631,4.31395158945e-13,6.85377220858e-13,2.44378715469e-14,2.83142577166e-14
6507,-0.625,0.0,1.633335,0.00033335,0,0,1.11002568556,0.0,0.0475307191568,299.999883604,99999.9061925,1.15862201165,4.04083956626e-13,6.06586119955e-13,2.42266439616e-14,2.80695229623e-14
6508,-0.575,0.0,1.633335,0.00033335,0,0,1.11731615084,0.0,0.0472842073196,299.999875553,99999.8969788,1.15862193599,3.79920291085e-13,5.40509180609e-13,2.403390904e-14,2.78462142212e-14
6509,-0.525,0.0,1.633335,0.00033335,0,0,1.12457979981,0.0,0.0467022126574,299.999867495,99999.8877231,1.15862185987,3.58408898778e-13,4.84596800195e-13,2.38572035152e-14,2.76414775081e-14
6510,-0.475,0.0,1.633335,0.00033335,0,0,1.13175745937,0.0,0.0457725196555,299.999859496,99999.8784992,1.15862178389,3.39149587026e-13,4.36896076406e-13,2.36944673418e-14,2.74529260198e-14
6511,-0.425,0.0,1.633335,0.00033335,0,0,1.13878692386,0.0,0.0444886447573,299.999851629,99999.8693867,1.15862170869,3.21815840551e-13,3.95892988794e-13,2.35439612079e-14,2.7278544564e-14
6512,-0.375,0.0,1.633335,0.00033335,0,0,1.14560417918,0.0,0.0428506352254,299.999843968,99999.8604691,1.15862163495,3.06138905831e-13,3.60400743591e-13,2.34042044022e-14,2.71166175693e-14
6513,-0.325,0.0,1.633335,0.00033335,0,0,1.15214485089,0.0,0.0408656679614,299.999836588,99999.8518327,1.15862156339,2.91895805086e-13,3.29479603551e-13,2.32739277629e-14,2.69656745709e-14
6514,-0.275,1.79035472189e-18,1.633335,0.00033335,0,0,1.15834582475,0.0,0.0385483823328,299.999829566,99999.8435639,1.1586214947,2.7890020629e-13,3.02378533061e-13,2.31520378953e-14,2.68244487517e-14
6515,-0.225,1.79035472189e-18,1.633335,0.00033335,0,0,1.16414696618,0.0,0.0359208929949,299.999822974,99999.8357475,1.1586214296,2.66995392164e-13,2.78492179351e-13,2.30375896525e-14,2.66918450578e-14
6516,-0.175,0.0,1.633335,0.00033335,0,0,1.16949284632,0.0,0.0330124488387,299.999816879,99999.8284638,1.15862136875,2.56048786484e-13,2.57328779973e-13,2.29297643894e-14,2.65669150018e-14
6517,-0.125,0.0,1.633335,0.00033335,0,0,1.17433437171,0.0,0.0298587315407,299.999811343,99999.8217865,1.15862131276,2.45947645979e-13,2.38485952394e-13,2.28278519384e-14,2.64488357804e-14
6518,-0.075,-9.43364124168e-19,1.633335,0.00033335,0,0,1.1786302141,0.0,0.0265008185727,299.999806419,99999.8157803,1.15862126219,2.36595634492e-13,2.21632237066e-13,2.27312350863e-14,2.63368922867e-14
6519,-0.025,0.0,1.633335,0.00033335,0,0,1.18234794731,0.0,0.0229838667377,299.999802147,99999.8104991,1.1586212175,2.27910074328e-13,2.0649288874e-13,2.26393761391e-14,2.62304615456e-14
6520,0.025,0.0,1.633335,0.00033335,0,0,1.18546482241,0.0,0.0193555984016,299.99979856,99999.8059846,1.15862117904,2.19819725196e-13,1.92838838558e-13,2.25518058251e-14,2.61289998546e-14
6521,0.075,-9.43364124168e-19,1.633335,0.00033335,0,0,1.18796813276,0.0,0.0156646913074,299.999795674,99999.8022649,1.15862114709,2.1226297807e-13,1.80478047191e-13,2.24681147123e-14,2.60320328409e-14
6522,0.125,0.0,1.633335,0.00033335,0,0,1.18985519098,0.0,0.0119591793196,299.999793498,99999.7993546,1.15862112178,2.05186375223e-13,1.69248676781e-13,2.23879468011e-14,2.5939148037e-14
6523,0.175,0.0,1.633335,0.00033335,0,0,1.19113280131,0.0,0.00828497103701,299.999792025,99999.7972543,1.15862110313,1.98543387312e-13,1.59013661082e-13,2.23109943759e-14,2.58499889157e-14
6524,0.225,0.0,1.633335,0.00033335,0,0,1.19181690081,0.0,0.00468461896784,299.999791239,99999.7959523,1.15862109108,1.92293388277e-13,1.49656348961e-13,2.2236993411e-14,2.57642495682e-14
6525,0.275,0.0,1.633335,0.00033335,0,0,1.19192973889,0.0,0.00119612564953,299.999791117,99999.7954236,1.15862108543,1.86400792046e-13,1.41077002409e-13,2.21657174548e-14,2.56816676168e-14
6526,0.325,1.79035472189e-18,1.633335,0.00033335,0,0,1.19150386216,0.0,-0.00214692856807,299.99979162,99999.7956381,1.15862108597,1.80835161864e-13,1.33190993885e-13,2.20970047082e-14,2.56020555916e-14
6527,0.375,0.0,1.633335,0.00033335,0,0,1.1905720776,0.0,-0.00531565060154,299.999792711,99999.7965593,1.15862109243,1.75568713729e-13,1.25924054267e-13,2.20306883207e-14,2.55252201691e-14
6528,0.425,0.0,1.633335,0.00033335,0,0,1.18917363923,0.0,-0.00828798615861,299.999794344,99999.798136,1.15862110439,1.70576922662e-13,1.19211975098e-13,2.19666169181e-14,2.54509859534e-14
6529,0.475,1.79035472189e-18,1.633335,0.00033335,0,0,1.18734977598,0.0,-0.0110475859017,299.999796471,99999.8003123,1.15862112139,1.65837982698e-13,1.12998868475e-13,2.1904655497e-14,2.53791965156e-14
6530,0.525,0.0,1.633335,0.00033335,0,0,1.18514245924,0.0,-0.013583330407,299.999799042,99999.8030306,1.15862114296,1.61332438234e-13,1.07235891613e-13,2.1844682514e-14,2.53097110219e-14
6531,0.575,9.63735264432e-20,1.633335,0.00033335,0,0,1.18259377744,0.0,-0.015888982015,299.999802005,99999.806232,1.15862116861,1.57042872094e-13,1.0188019233e-13,2.17865875595e-14,2.52424015382e-14
6532,0.625,0.0,1.633335,0.00033335,0,0,1.17974508851,0.0,-0.0179626415435,299.999805313,99999.8098583,1.15862119785,1.52953640751e-13,9.68940336097e-14,2.17302694631e-14,2.51771508349e-14
6533,0.675,9.63735264432e-20,1.633335,0.00033335,0,0,1.17663632361,0.0,-0.0198061303242,299.999808918,99999.8138525,1.1586212302,1.49050649022e-13,9.22440637836e-14,2.16756347849e-14,2.511385064e-14
6534,0.725,9.43364124168e-19,1.633335,0.00033335,0,0,1.1733055067,0.0,-0.0214243714626,299.999812773,99999.8181598,1.15862126522,1.45321157974e-13,8.79007057766e-14,2.16225966464e-14,2.50524002839e-14
6535,0.775,0.0,1.633335,0.00033335,0,0,1.16978842862,0.0,-0.0228247931953,299.999816836,99999.8227287,1.15862130247,1.41753620747e-13,8.38376441284e-14,2.15710738098e-14,2.49927056332e-14
6536,0.825,9.63735264432e-20,1.633335,0.00033335,0,0,1.16611844512,0.0,-0.0240167730369,299.999821067,99999.8275108,1.15862134154,1.38337541888e-13,8.00313925124e-14,2.15209899583e-14,2.49346782566e-14
6537,0.875,0.0,1.633335,0.00033335,0,0,1.1623263778,0.0,-0.0250111377676,299.999825429,99999.8324616,1.15862138205,1.35063356487e-13,7.64609277778e-14,2.14722731153e-14,2.48782347527e-14
6538,0.925,9.63735264432e-20,1.633335,0.00033335,0,0,1.15844049529,0.0,-0.0258197264183,299.999829889,99999.83754,1.15862142367,1.31922325999e-13,7.31073792375e-14,2.1424855125e-14,2.48232961468e-14
6539,0.975,9.43364124168e-19,1.633335,0.00033335,0,0,1.15448655279,0.0,-0.0264550178926,299.999834416,99999.8427089,1.15862146607,1.28906448138e-13,6.99537640496e-14,2.13786710945e-14,2.47697872462e-14
6540,1.025,0.0,1.633335,0.00033335,0,0,1.15048787214,0.0,-0.0269298209072,299.999838982,99999.8479345,1.15862150898,1.2600837866e-13,6.69847614087e-14,2.13336586452e-14,2.47176357717e-14
6541,1.075,9.43364124168e-19,1.633335,0.00033335,0,0,1.14646544896,0.0,-0.0272570213721,299.999843564,99999.8531868,1.15862155214,1.23221363093e-13,6.41865199967e-14,2.12897566201e-14,2.466677086e-14
6542,1.125,0.0,1.633335,0.00033335,0,0,1.14243807559,0.0,-0.0274493809206,299.99984814,99999.8584389,1.15862159533,1.20539176813e-13,6.15464948147e-14,2.12469026408e-14,2.46171202335e-14
6543,1.175,0.0,1.633335,0.00033335,0,0,1.13842247231,0.0,-0.0275193796902,299.999852689,99999.863667,1.15862163833,1.17956071929e-13,5.90533117031e-14,2.12050282251e-14,2.4568604543e-14
6544,1.225,9.43364124168e-19,1.633335,0.00033335,0,0,1.13443342134,0.0,-0.0274790965831,299.999857196,99999.8688503,1.15862168098,1.15466729438e-13,5.66966608413e-14,2.11640489374e-14,2.45211259562e-14
6545,1.275,0.0,1.633335,0.00033335,0,0,1.13048390002,0.0,-0.0273401206009,299.999861645,99999.8739707,1.15862172313,1.13066214871e-13,5.44672254641e-14,2.11238445737e-14,2.44745451991e-14
6546,1.325,0.0,1.633335,0.00033335,0,0,1.12658521075,0.0,-0.027113487566,299.999866025,99999.8790125,1.15862176463,1.10749935031e-13,5.23566604474e-14,2.10842196658e-14,2.4428635795e-14
6547,1.375,0.0,1.633335,0.00033335,0,0,1.1227471067,0.0,-0.0268096373963,299.999870325,99999.8839623,1.15862180537,1.08513591997e-13,5.03576504052e-14,2.10448255588e-14,2.43829937826e-14
6548,1.425,0.0,1.633335,0.00033335,0,0,1.11897791237,0.0,-0.0264383878119,299.999874536,99999.8888089,1.15862184527,1.06353128013e-13,4.84641034303e-14,2.10050085192e-14,2.43368617304e-14
6549,1.475,9.43364124168e-19,1.633335,0.00033335,0,0,1.11528463885,0.0,-0.0260089210537,299.99987865,99999.8935428,1.15862188423,1.04264650008e-13,4.66715837541e-14,2.09635172629e-14,2.42887898713e-14
