cell_id,x_m,y_m,z_m,volume_m3,T_K
4890,-0.0215714,0.001,-0.0145376,3.89234e-09,288.515
4891,-0.0219146,0.001,-0.0156405,4.86181e-09,288.863
4892,-0.020085,0.001,-0.0153597,3.75199e-09,292.062
4893,-0.0201864,0.001,-0.0165863,4.07773e-09,292.811
4894,-0.0185319,0.001,-0.0158208,4.22444e-09,296.578
4895,-0.0185478,0.001,-0.0172533,5.00687e-09,297.438
4896,-0.0170682,0.001,-0.0145012,3.78003e-09,302.02
4897,-0.0157326,0.001,-0.0141433,3.78261e-09,308.853
4898,-0.0145333,0.001,-0.0134503,3.79299e-09,317.011
4899,-0.0135556,0.001,-0.0124725,3.76972e-09,326.536
4900,-0.0128658,0.001,-0.0112761,3.78352e-09,335.64
4901,-0.012508,0.001,-0.00994073,3.77791e-09,341.592
4902,-0.0172447,0.001,-0.0131598,2.80173e-09,302.043
4903,-0.0162503,0.001,-0.0128933,2.80363e-09,308.305
4904,-0.0153574,0.001,-0.0123773,2.81178e-09,315.362
4905,-0.0146294,0.001,-0.0116493,2.79403e-09,322.699
4906,-0.0141158,0.001,-0.0107585,2.80431e-09,329.124
4907,-0.0138495,0.001,-0.00976429,2.80025e-09,333.116
4908,-0.0230104,-0.00075,-0.00994164,2.83716e-09,283.12
4909,-0.0230104,-0.00225,-0.00994164,2.83716e-09,281.591
4910,-0.0230104,-0.00375,-0.00994164,2.83716e-09,279.539
4911,-0.0230104,-0.00525,-0.00994164,2.83716e-09,277.089
4912,-0.0230104,-0.00675,-0.00994164,2.83716e-09,274.391
4913,-0.0226525,-0.00075,-0.0112773,2.83513e-09,283.706
4914,-0.0226525,-0.00225,-0.0112773,2.83513e-09,282.088
4915,-0.0226525,-0.00375,-0.0112773,2.83513e-09,279.916
4916,-0.0226525,-0.00525,-0.0112773,2.83513e-09,277.324
4917,-0.0226525,-0.00675,-0.0112773,2.83513e-09,274.471
4918,-0.0219612,-0.00075,-0.0124744,2.83525e-09,285.013
4919,-0.0219612,-0.00225,-0.0124744,2.83525e-09,283.195
4920,-0.0219612,-0.00375,-0.0124744,2.83525e-09,280.757
4921,-0.0219612,-0.00525,-0.0124744,2.83525e-09,277.849
4922,-0.0219612,-0.00675,-0.0124744,2.83525e-09,274.65
4923,-0.0209837,-0.00075,-0.0134519,2.83556e-09,287.11
4924,-0.0209837,-0.00225,-0.0134519,2.83556e-09,284.97
4925,-0.0209837,-0.00375,-0.0134519,2.83556e-09,282.104
4926,-0.0209837,-0.00525,-0.0134519,2.83556e-09,278.69
4927,-0.0209837,-0.00675,-0.0134519,2.83556e-09,274.935
4928,-0.0197874,-0.00075,-0.0141429,2.8313e-09,290.109
4929,-0.0197874,-0.00225,-0.0141429,2.8313e-09,287.506
4930,-0.0197874,-0.00375,-0.0141429,2.8313e-09,284.027
4931,-0.0197874,-0.00525,-0.0141429,2.8313e-09,279.89
4932,-0.0197874,-0.00675,-0.0141429,2.8313e-09,275.343
4933,-0.0184518,-0.00075,-0.0145008,2.84067e-09,294.112
4934,-0.0184518,-0.00225,-0.0145008,2.84067e-09,290.885
4935,-0.0184518,-0.00375,-0.0145008,2.84067e-09,286.587
4936,-0.0184518,-0.00525,-0.0145008,2.84067e-09,281.486
4937,-0.0184518,-0.00675,-0.0145008,2.84067e-09,275.885
4938,-0.021669,-0.00075,-0.00976496,2.10281e-09,283.618
4939,-0.021669,-0.00225,-0.00976496,2.10281e-09,282.013
4940,-0.021669,-0.00375,-0.00976496,2.10281e-09,279.86
4941,-0.021669,-0.00525,-0.00976496,2.10281e-09,277.289
4942,-0.021669,-0.00675,-0.00976496,2.10281e-09,274.459
4943,-0.0214025,-0.00075,-0.0107594,2.10139e-09,284.215
4944,-0.0214025,-0.00225,-0.0107594,2.10139e-09,282.518
4945,-0.0214025,-0.00375,-0.0107594,2.10139e-09,280.243
4946,-0.0214025,-0.00525,-0.0107594,2.10139e-09,277.529
4947,-0.0214025,-0.00675,-0.0107594,2.10139e-09,274.541
4948,-0.0208879,-0.00075,-0.0116507,2.10162e-09,285.539
4949,-0.0208879,-0.00225,-0.0116507,2.10162e-09,283.64
4950,-0.0208879,-0.00375,-0.0116507,2.10162e-09,281.094
4951,-0.0208879,-0.00525,-0.0116507,2.10162e-09,278.06
4952,-0.0208879,-0.00675,-0.0116507,2.10162e-09,274.721
4953,-0.02016,-0.00075,-0.0123785,2.10181e-09,287.642
4954,-0.02016,-0.00225,-0.0123785,2.10181e-09,285.419
4955,-0.02016,-0.00375,-0.0123785,2.10181e-09,282.445
4956,-0.02016,-0.00525,-0.0123785,2.10181e-09,278.903
4957,-0.02016,-0.00675,-0.0123785,2.10181e-09,275.008
4958,-0.0192693,-0.00075,-0.0128931,2.09848e-09,290.59
4959,-0.0192693,-0.00225,-0.0128931,2.09848e-09,287.91
4960,-0.0192693,-0.00375,-0.0128931,2.09848e-09,284.333
4961,-0.0192693,-0.00525,-0.0128931,2.09848e-09,280.081
4962,-0.0192693,-0.00675,-0.0128931,2.09848e-09,275.408
4963,-0.0182749,-0.00075,-0.0131595,2.10551e-09,294.437
4964,-0.0182749,-0.00225,-0.0131595,2.10551e-09,291.157
4965,-0.0182749,-0.00375,-0.0131595,2.10551e-09,286.792
4966,-0.0182749,-0.00525,-0.0131595,2.10551e-09,281.614
4967,-0.0182749,-0.00675,-0.0131595,2.10551e-09,275.929
4968,-0.0242233,-0.00075,-0.0101293,2.94166e-09,282.741
4969,-0.0242233,-0.00225,-0.0101293,2.94166e-09,281.269
4970,-0.0242233,-0.00375,-0.0101293,2.94166e-09,279.294
4971,-0.0242233,-0.00525,-0.0101293,2.94166e-09,276.936
4972,-0.0242233,-0.00675,-0.0101293,2.94166e-09,274.339
4973,-0.0253095,-0.00075,-0.0103297,3.62e-09,282.553
4974,-0.0253095,-0.00225,-0.0103297,3.62e-09,281.11
4975,-0.0253095,-0.00375,-0.0103297,3.62e-09,279.173
4976,-0.0253095,-0.00525,-0.0103297,3.62e-09,276.861
4977,-0.0253095,-0.00675,-0.0103297,3.62e-09,274.313
4978,-0.023753,-0.00075,-0.0118234,2.93684e-09,283.368
4979,-0.023753,-0.00225,-0.0118234,2.93684e-09,281.801
4980,-0.023753,-0.00375,-0.0118234,2.93684e-09,279.698
4981,-0.023753,-0.00525,-0.0118234,2.93684e-09,277.188
4982,-0.023753,-0.00675,-0.0118234,2.93684e-09,274.425
4983,-0.0247036,-0.00075,-0.0124022,3.62364e-09,283.246
4984,-0.0247036,-0.00225,-0.0124022,3.62364e-09,281.697
4985,-0.0247036,-0.00375,-0.0124022,3.62364e-09,279.619
4986,-0.0247036,-0.00525,-0.0124022,3.62364e-09,277.139
4987,-0.0247036,-0.00675,-0.0124022,3.62364e-09,274.408
4988,-0.022847,-0.00075,-0.0133292,2.92949e-09,284.769
4989,-0.022847,-0.00225,-0.0133292,2.92949e-09,282.988
4990,-0.022847,-0.00375,-0.0133292,2.92949e-09,280.6
4991,-0.022847,-0.00525,-0.0133292,2.92949e-09,277.752
4992,-0.022847,-0.00675,-0.0133292,2.92949e-09,274.616
4993,-0.0235408,-0.00075,-0.0142212,3.63217e-09,284.797
4994,-0.0235408,-0.00225,-0.0142212,3.63217e-09,283.012
4995,-0.0235408,-0.00375,-0.0142212,3.63217e-09,280.618
4996,-0.0235408,-0.00525,-0.0142212,3.63217e-09,277.763
4997,-0.0235408,-0.00675,-0.0142212,3.63217e-09,274.62
4998,-0.0215714,-0.00075,-0.0145376,2.91925e-09,287.033
4999,-0.0215714,-0.00225,-0.0145376,2.91925e-09,284.905
5000,-0.0215714,-0.00375,-0.0145376,2.91925e-09,282.055
5001,-0.0215714,-0.00525,-0.0145376,2.91925e-09,278.66
5002,-0.0215714,-0.00675,-0.0145376,2.91925e-09,274.925
5003,-0.0219146,-0.00075,-0.0156405,3.64636e-09,287.347
5004,-0.0219146,-0.00225,-0.0156405,3.64636e-09,285.172
5005,-0.0219146,-0.00375,-0.0156405,3.64636e-09,282.258
5006,-0.0219146,-0.00525,-0.0156405,3.64636e-09,278.787
5007,-0.0219146,-0.00675,-0.0156405,3.64636e-09,274.968
5008,-0.020085,-0.00075,-0.0153597,2.81399e-09,290.232
5009,-0.020085,-0.00225,-0.0153597,2.81399e-09,287.611
5010,-0.020085,-0.00375,-0.0153597,2.81399e-09,284.108
5011,-0.020085,-0.00525,-0.0153597,2.81399e-09,279.94
5012,-0.020085,-0.00675,-0.0153597,2.81399e-09,275.36
5013,-0.0201864,-0.00075,-0.0165863,3.0583e-09,290.908
5014,-0.0201864,-0.00225,-0.0165863,3.0583e-09,288.183
5015,-0.0201864,-0.00375,-0.0165863,3.0583e-09,284.541
5016,-0.0201864,-0.00525,-0.0165863,3.0583e-09,280.21
5017,-0.0201864,-0.00675,-0.0165863,3.0583e-09,275.452
5018,-0.0185319,-0.00075,-0.0158208,3.16833e-09,294.298
5019,-0.0185319,-0.00225,-0.0158208,3.16833e-09,291.043
5020,-0.0185319,-0.00375,-0.0158208,3.16833e-09,286.707
5021,-0.0185319,-0.00525,-0.0158208,3.16833e-09,281.56
5022,-0.0185319,-0.00675,-0.0158208,3.16833e-09,275.91
5023,-0.0185478,-0.00075,-0.0172533,3.75516e-09,295.073
5024,-0.0185478,-0.00225,-0.0172533,3.75516e-09,291.697
5025,-0.0185478,-0.00375,-0.0172533,3.75516e-09,287.2
5026,-0.0185478,-0.00525,-0.0172533,3.75516e-09,281.866
5027,-0.0185478,-0.00675,-0.0172533,3.75516e-09,276.014
5028,-0.0170682,-0.00075,-0.0145012,2.83502e-09,299.179
5029,-0.0170682,-0.00225,-0.0145012,2.83502e-09,295.149
5030,-0.0170682,-0.00375,-0.0145012,2.83502e-09,289.81
5031,-0.0170682,-0.00525,-0.0145012,2.83502e-09,283.495
5032,-0.0170682,-0.00675,-0.0145012,2.83502e-09,276.568
5033,-0.0157326,-0.00075,-0.0141433,2.83696e-09,305.276
5034,-0.0157326,-0.00225,-0.0141433,2.83696e-09,300.258
5035,-0.0157326,-0.00375,-0.0141433,2.83696e-09,293.667
5036,-0.0157326,-0.00525,-0.0141433,2.83696e-09,285.904
5037,-0.0157326,-0.00675,-0.0141433,2.83696e-09,277.39
5038,-0.0145333,-0.00075,-0.0134503,2.84474e-09,312.485
5039,-0.0145333,-0.00225,-0.0134503,2.84474e-09,306.257
5040,-0.0145333,-0.00375,-0.0134503,2.84474e-09,298.195
5041,-0.0145333,-0.00525,-0.0134503,2.84474e-09,288.752
5042,-0.0145333,-0.00675,-0.0134503,2.84474e-09,278.372
5043,-0.0135556,-0.00075,-0.0124725,2.82729e-09,320.759
5044,-0.0135556,-0.00225,-0.0124725,2.82729e-09,313.079
5045,-0.0135556,-0.00375,-0.0124725,2.82729e-09,303.362
5046,-0.0135556,-0.00525,-0.0124725,2.82729e-09,292.061
5047,-0.0135556,-0.00675,-0.0124725,2.82729e-09,279.547
5048,-0.0128658,-0.00075,-0.0112761,2.83764e-09,328.424
5049,-0.0128658,-0.00225,-0.0112761,2.83764e-09,319.303
5050,-0.0128658,-0.00375,-0.0112761,2.83764e-09,308.113
5051,-0.0128658,-0.00525,-0.0112761,2.83764e-09,295.205
5052,-0.0128658,-0.00675,-0.0112761,2.83764e-09,280.735
5053,-0.012508,-0.00075,-0.00994073,2.83343e-09,333.341
5054,-0.012508,-0.00225,-0.00994073,2.83343e-09,323.27
5055,-0.012508,-0.00375,-0.00994073,2.83343e-09,311.161
5056,-0.012508,-0.00525,-0.00994073,2.83343e-09,297.264
5057,-0.012508,-0.00675,-0.00994073,2.83343e-09,281.539
5058,-0.0172447,-0.00075,-0.0131598,2.1013e-09,299.196
5059,-0.0172447,-0.00225,-0.0131598,2.1013e-09,295.162
5060,-0.0172447,-0.00375,-0.0131598,2.1013e-09,289.821
5061,-0.0172447,-0.00525,-0.0131598,2.1013e-09,283.504
5062,-0.0172447,-0.00675,-0.0131598,2.1013e-09,276.572
5063,-0.0162503,-0.00075,-0.0128933,2.10272e-09,304.79
5064,-0.0162503,-0.00225,-0.0128933,2.10272e-09,299.854
5065,-0.0162503,-0.00375,-0.0128933,2.10272e-09,293.366
5066,-0.0162503,-0.00525,-0.0128933,2.10272e-09,285.719
5067,-0.0162503,-0.00675,-0.0128933,2.10272e-09,277.328
5068,-0.0153574,-0.00075,-0.0123773,2.10883e-09,311.053
5069,-0.0153574,-0.00225,-0.0123773,2.10883e-09,305.083
5070,-0.0153574,-0.00375,-0.0123773,2.10883e-09,297.316
5071,-0.0153574,-0.00525,-0.0123773,2.10883e-09,288.197
5072,-0.0153574,-0.00675,-0.0123773,2.10883e-09,278.178
5073,-0.0146294,-0.00075,-0.0116493,2.09552e-09,317.502
5074,-0.0146294,-0.00225,-0.0116493,2.09552e-09,310.437
5075,-0.0146294,-0.00375,-0.0116493,2.09552e-09,301.364
5076,-0.0146294,-0.00525,-0.0116493,2.09552e-09,290.759
5077,-0.0146294,-0.00675,-0.0116493,2.09552e-09,279.069
5078,-0.0141158,-0.00075,-0.0107585,2.10323e-09,323.08
5079,-0.0141158,-0.00225,-0.0107585,2.10323e-09,315.036
5080,-0.0141158,-0.00375,-0.0107585,2.10323e-09,304.852
5081,-0.0141158,-0.00525,-0.0107585,2.10323e-09,292.994
5082,-0.0141158,-0.00675,-0.0107585,2.10323e-09,279.862
5083,-0.0138495,-0.00075,-0.00976429,2.10019e-09,326.524
5084,-0.0138495,-0.00225,-0.00976429,2.10019e-09,317.871
5085,-0.0138495,-0.00375,-0.00976429,2.10019e-09,307.01
5086,-0.0138495,-0.00525,-0.00976429,2.10019e-09,294.391
5087,-0.0138495,-0.00675,-0.00976429,2.10019e-09,280.365
5088,-0.0230104,0.001,-0.00855836,3.78287e-09,284.298
5089,-0.0226525,0.001,-0.00722269,3.78017e-09,285.183
5090,-0.0219612,0.001,-0.00602559,3.78043e-09,286.886
5091,-0.0209837,0.001,-0.00504804,3.78098e-09,289.497
5092,-0.0197874,0.001,-0.00435703,3.77502e-09,293.159
5093,-0.0184518,0.001,-0.00399917,3.78752e-09,298.005
5094,-0.021669,0.001,-0.00873504,2.80375e-09,284.852
5095,-0.0214025,0.001,-0.00774059,2.80186e-09,285.755
5096,-0.0208878,0.001,-0.00684928,2.8022e-09,287.479
5097,-0.02016,0.001,-0.00612142,2.80231e-09,290.091
5098,-0.0192693,0.001,-0.00560692,2.79798e-09,293.668
5099,-0.0182749,0.001,-0.00534047,2.80734e-09,298.266
5100,-0.0242233,0.001,-0.00837069,3.92221e-09,283.88
5101,-0.0253095,0.001,-0.00817034,4.82666e-09,283.677
5102,-0.023753,0.001,-0.00667666,3.91569e-09,284.816
5103,-0.0247036,0.001,-0.00609779,4.83152e-09,284.696
5104,-0.022847,0.001,-0.00517076,3.90594e-09,286.632
5105,-0.0235408,0.001,-0.00427886,4.84302e-09,286.694
5106,-0.0215714,0.001,-0.00396234,3.89219e-09,289.448
5107,-0.0219146,0.001,-0.00285954,4.86168e-09,289.857
5108,-0.0200849,0.001,-0.00314025,3.75207e-09,293.363
5109,-0.0201829,0.001,-0.0019276,4.01204e-09,294.193
5110,-0.018532,0.001,-0.00267918,4.22471e-09,298.367
5111,-0.0185419,0.001,-0.0013,4.61094e-09,299.391
5112,-0.0170682,0.001,-0.0039988,3.78003e-09,304.069
5113,-0.0157326,0.001,-0.00435668,3.78267e-09,311.217
5114,-0.0145333,0.001,-0.00504971,3.79312e-09,319.483
5115,-0.0135556,0.001,-0.00602753,3.76961e-09,328.734
5116,-0.0128658,0.001,-0.00722389,3.78359e-09,337.141
5117,-0.012508,0.001,-0.00855929,3.77776e-09,342.122
5118,-0.0172447,0.001,-0.00534021,2.8017e-09,303.863
5119,-0.0162503,0.001,-0.00560669,2.80362e-09,310.31
5120,-0.0153574,0.001,-0.00612268,2.81163e-09,317.362
5121,-0.0146294,0.001,-0.0068507,2.79408e-09,324.423
5122,-0.0141158,0.001,-0.00774148,2.80433e-09,330.293
5123,-0.0138495,0.001,-0.00873571,2.80025e-09,333.529
5124,-0.0230104,-0.00075,-0.00855836,2.83716e-09,283.224
5125,-0.0230104,-0.00225,-0.00855836,2.83716e-09,281.68
5126,-0.0230104,-0.00375,-0.00855836,2.83716e-09,279.606
5127,-0.0230104,-0.00525,-0.00855836,2.83716e-09,277.131
5128,-0.0230104,-0.00675,-0.00855836,2.83716e-09,274.406
5129,-0.0226525,-0.00075,-0.00722269,2.83513e-09,284.025
5130,-0.0226525,-0.00225,-0.00722269,2.83513e-09,282.359
5131,-0.0226525,-0.00375,-0.00722269,2.83513e-09,280.123
5132,-0.0226525,-0.00525,-0.00722269,2.83513e-09,277.454
5133,-0.0226525,-0.00675,-0.00722269,2.83513e-09,274.515
5134,-0.0219612,-0.00075,-0.00602559,2.83533e-09,285.564
5135,-0.0219612,-0.00225,-0.00602559,2.83533e-09,283.664
5136,-0.0219612,-0.00375,-0.00602559,2.83533e-09,281.116
5137,-0.0219612,-0.00525,-0.00602559,2.83533e-09,278.075
5138,-0.0219612,-0.00675,-0.00602559,2.83533e-09,274.726
5139,-0.0209837,-0.00075,-0.00504804,2.83573e-09,287.924
5140,-0.0209837,-0.00225,-0.00504804,2.83573e-09,285.664
5141,-0.0209837,-0.00375,-0.00504804,2.83573e-09,282.636
5142,-0.0209837,-0.00525,-0.00504804,2.83573e-09,279.024
5143,-0.0209837,-0.00675,-0.00504804,2.83573e-09,275.049
5144,-0.0197874,-0.00075,-0.00435703,2.83126e-09,291.231
5145,-0.0197874,-0.00225,-0.00435703,2.83126e-09,288.465
5146,-0.0197874,-0.00375,-0.00435703,2.83126e-09,284.763
5147,-0.0197874,-0.00525,-0.00435703,2.83126e-09,280.353
5148,-0.0197874,-0.00675,-0.00435703,2.83126e-09,275.501
5149,-0.0184518,-0.00075,-0.00399917,2.84064e-09,295.601
5150,-0.0184518,-0.00225,-0.00399917,2.84064e-09,292.162
5151,-0.0184518,-0.00375,-0.00399917,2.84064e-09,287.569
5152,-0.0184518,-0.00525,-0.00399917,2.84064e-09,282.105
5153,-0.0184518,-0.00675,-0.00399917,2.84064e-09,276.097
5154,-0.021669,-0.00075,-0.00873504,2.10281e-09,283.725
5155,-0.021669,-0.00225,-0.00873504,2.10281e-09,282.104
5156,-0.021669,-0.00375,-0.00873504,2.10281e-09,279.929
5157,-0.021669,-0.00525,-0.00873504,2.10281e-09,277.333
5158,-0.021669,-0.00675,-0.00873504,2.10281e-09,274.474
5159,-0.0214025,-0.00075,-0.00774059,2.10139e-09,284.541
5160,-0.0214025,-0.00225,-0.00774059,2.10139e-09,282.796
5161,-0.0214025,-0.00375,-0.00774059,2.10139e-09,280.456
5162,-0.0214025,-0.00525,-0.00774059,2.10139e-09,277.662
5163,-0.0214025,-0.00675,-0.00774059,2.10139e-09,274.586
5164,-0.0208878,-0.00075,-0.00684928,2.10165e-09,286.099
5165,-0.0208878,-0.00225,-0.00684928,2.10165e-09,284.117
5166,-0.0208878,-0.00375,-0.00684928,2.10165e-09,281.46
5167,-0.0208878,-0.00525,-0.00684928,2.10165e-09,278.289
5168,-0.0208878,-0.00675,-0.00684928,2.10165e-09,274.799
5169,-0.02016,-0.00075,-0.00612142,2.10173e-09,288.459
5170,-0.02016,-0.00225,-0.00612142,2.10173e-09,286.116
5171,-0.02016,-0.00375,-0.00612142,2.10173e-09,282.979
5172,-0.02016,-0.00525,-0.00612142,2.10173e-09,279.238
5173,-0.02016,-0.00675,-0.00612142,2.10173e-09,275.122
5174,-0.0192693,-0.00075,-0.00560692,2.09849e-09,291.687
5175,-0.0192693,-0.00225,-0.00560692,2.09849e-09,288.849
5176,-0.0192693,-0.00375,-0.00560692,2.09849e-09,285.054
5177,-0.0192693,-0.00525,-0.00560692,2.09849e-09,280.534
5178,-0.0192693,-0.00675,-0.00560692,2.09849e-09,275.563
5179,-0.0182749,-0.00075,-0.00534047,2.10551e-09,295.831
5180,-0.0182749,-0.00225,-0.00534047,2.10551e-09,292.352
5181,-0.0182749,-0.00375,-0.00534047,2.10551e-09,287.711
5182,-0.0182749,-0.00525,-0.00534047,2.10551e-09,282.194
5183,-0.0182749,-0.00675,-0.00534047,2.10551e-09,276.128
5184,-0.0242233,-0.00075,-0.00837069,2.94166e-09,282.847
5185,-0.0242233,-0.00225,-0.00837069,2.94166e-09,281.36
5186,-0.0242233,-0.00375,-0.00837069,2.94166e-09,279.363
5187,-0.0242233,-0.00525,-0.00837069,2.94166e-09,276.979
5188,-0.0242233,-0.00675,-0.00837069,2.94166e-09,274.354
5189,-0.0253095,-0.00075,-0.00817034,3.62e-09,282.663
5190,-0.0253095,-0.00225,-0.00817034,3.62e-09,281.204
5191,-0.0253095,-0.00375,-0.00817034,3.62e-09,279.245
5192,-0.0253095,-0.00525,-0.00817034,3.62e-09,276.905
5193,-0.0253095,-0.00675,-0.00817034,3.62e-09,274.329
5194,-0.023753,-0.00075,-0.00667666,2.93677e-09,283.693
5195,-0.023753,-0.00225,-0.00667666,2.93677e-09,282.077
5196,-0.023753,-0.00375,-0.00667666,2.93677e-09,279.909
5197,-0.023753,-0.00525,-0.00667666,2.93677e-09,277.321
5198,-0.023753,-0.00675,-0.00667666,2.93677e-09,274.47
5199,-0.0247036,-0.00075,-0.00609779,3.62364e-09,283.584
5200,-0.0247036,-0.00225,-0.00609779,3.62364e-09,281.985
5201,-0.0247036,-0.00375,-0.00609779,3.62364e-09,279.839
5202,-0.0247036,-0.00525,-0.00609779,3.62364e-09,277.277
5203,-0.0247036,-0.00675,-0.00609779,3.62364e-09,274.455
5204,-0.022847,-0.00075,-0.00517076,2.92945e-09,285.334
5205,-0.022847,-0.00225,-0.00517076,2.92945e-09,283.47
5206,-0.022847,-0.00375,-0.00517076,2.92945e-09,280.968
5207,-0.022847,-0.00525,-0.00517076,2.92945e-09,277.983
5208,-0.022847,-0.00675,-0.00517076,2.92945e-09,274.695
5209,-0.0235408,-0.00075,-0.00427886,3.63227e-09,285.391
5210,-0.0235408,-0.00225,-0.00427886,3.63226e-09,283.518
5211,-0.0235408,-0.00375,-0.00427886,3.63226e-09,281.005
5212,-0.0235408,-0.00525,-0.00427886,3.63226e-09,278.006
5213,-0.0235408,-0.00675,-0.00427886,3.63226e-09,274.703
5214,-0.0215714,-0.00075,-0.00396234,2.91914e-09,287.88
5215,-0.0215714,-0.00225,-0.00396234,2.91914e-09,285.628
5216,-0.0215714,-0.00375,-0.00396234,2.91914e-09,282.609
5217,-0.0215714,-0.00525,-0.00396234,2.91914e-09,279.008
5218,-0.0215714,-0.00675,-0.00396234,2.91914e-09,275.044
5219,-0.0219146,-0.00075,-0.00285954,3.64626e-09,288.25
5220,-0.0219146,-0.00225,-0.00285954,3.64626e-09,285.942
5221,-0.0219146,-0.00375,-0.00285954,3.64626e-09,282.848
5222,-0.0219146,-0.00525,-0.00285954,3.64626e-09,279.157
5223,-0.0219146,-0.00675,-0.00285954,3.64626e-09,275.094
5224,-0.0200849,-0.00075,-0.00314025,2.81405e-09,291.416
5225,-0.0200849,-0.00225,-0.00314025,2.81405e-09,288.624
5226,-0.0200849,-0.00375,-0.00314025,2.81405e-09,284.885
5227,-0.0200849,-0.00525,-0.00314025,2.81405e-09,280.429
5228,-0.0200849,-0.00675,-0.00314025,2.81405e-09,275.527
5229,-0.0201829,-0.00075,-0.0019276,3.00903e-09,292.167
5230,-0.0201829,-0.00225,-0.0019276,3.00903e-09,289.261
5231,-0.0201829,-0.00375,-0.0019276,3.00903e-09,285.369
5232,-0.0201829,-0.00525,-0.0019276,3.00903e-09,280.732
5233,-0.0201829,-0.00675,-0.0019276,3.00903e-09,275.63
5234,-0.018532,-0.00075,-0.00267918,3.16853e-09,295.932
5235,-0.018532,-0.00225,-0.00267918,3.16853e-09,292.445
5236,-0.018532,-0.00375,-0.00267918,3.16853e-09,287.786
5237,-0.018532,-0.00525,-0.00267918,3.16853e-09,282.241
5238,-0.018532,-0.00675,-0.00267918,3.16853e-09,276.143
5239,-0.0185419,-0.00075,-0.0013,3.4582e-09,296.858
5240,-0.0185419,-0.00225,-0.0013,3.4582e-09,293.231
5241,-0.0185419,-0.00375,-0.0013,3.4582e-09,288.383
5242,-0.0185419,-0.00525,-0.0013,3.4582e-09,282.614
5243,-0.0185419,-0.00675,-0.0013,3.4582e-09,276.27
5244,-0.0170682,-0.00075,-0.0039988,2.83502e-09,301.055
5245,-0.0170682,-0.00225,-0.0039988,2.83502e-09,296.765
5246,-0.0170682,-0.00375,-0.0039988,2.83502e-09,291.06
5247,-0.0170682,-0.00525,-0.0039988,2.83502e-09,284.287
5248,-0.0170682,-0.00675,-0.0039988,2.83502e-09,276.84
5249,-0.0157326,-0.00075,-0.00435668,2.837e-09,307.453
5250,-0.0157326,-0.00225,-0.00435668,2.837e-09,302.145
5251,-0.0157326,-0.00375,-0.00435668,2.837e-09,295.136
5252,-0.0157326,-0.00525,-0.00435668,2.837e-09,286.839
5253,-0.0157326,-0.00675,-0.00435668,2.837e-09,277.712
5254,-0.0145333,-0.00075,-0.00504971,2.84484e-09,314.781
5255,-0.0145333,-0.00225,-0.00504971,2.84484e-09,308.267
5256,-0.0145333,-0.00375,-0.00504971,2.84484e-09,299.775
5257,-0.0145333,-0.00525,-0.00504971,2.84484e-09,289.767
5258,-0.0145333,-0.00675,-0.00504971,2.84484e-09,278.724
5259,-0.0135556,-0.00075,-0.00602753,2.82721e-09,322.826
5260,-0.0135556,-0.00225,-0.00602753,2.82721e-09,314.912
5261,-0.0135556,-0.00375,-0.00602753,2.82721e-09,304.824
5262,-0.0135556,-0.00525,-0.00602753,2.82721e-09,293.012
5263,-0.0135556,-0.00675,-0.00602753,2.82721e-09,279.88
5264,-0.0128658,-0.00075,-0.00722389,2.83769e-09,329.856
5265,-0.0128658,-0.00225,-0.00722389,2.83769e-09,320.59
5266,-0.0128658,-0.00375,-0.00722389,2.83769e-09,309.153
5267,-0.0128658,-0.00525,-0.00722389,2.83769e-09,295.894
5268,-0.0128658,-0.00675,-0.00722389,2.83769e-09,280.98
5269,-0.012508,-0.00075,-0.00855929,2.83332e-09,333.853
5270,-0.012508,-0.00225,-0.00855929,2.83332e-09,323.733
5271,-0.012508,-0.00375,-0.00855929,2.83332e-09,311.538
5272,-0.012508,-0.00525,-0.00855929,2.83332e-09,297.516
5273,-0.012508,-0.00675,-0.00855929,2.83332e-09,281.63
5274,-0.0172447,-0.00075,-0.00534021,2.10127e-09,300.861
5275,-0.0172447,-0.00225,-0.00534021,2.10127e-09,296.596
5276,-0.0172447,-0.00375,-0.00534021,2.10127e-09,290.929
5277,-0.0172447,-0.00525,-0.00534021,2.10127e-09,284.205
5278,-0.0172447,-0.00675,-0.00534021,2.10127e-09,276.812
5279,-0.0162503,-0.00075,-0.00560669,2.10271e-09,306.632
5280,-0.0162503,-0.00225,-0.00560669,2.10271e-09,301.448
5281,-0.0162503,-0.00375,-0.00560669,2.10271e-09,294.604
5282,-0.0162503,-0.00525,-0.00560669,2.10271e-09,286.505
5283,-0.0162503,-0.00675,-0.00560669,2.10271e-09,277.598
5284,-0.0153574,-0.00075,-0.00612268,2.10872e-09,312.901
5285,-0.0153574,-0.00225,-0.00612268,2.10872e-09,306.691
5286,-0.0153574,-0.00375,-0.00612268,2.10872e-09,298.573
5287,-0.0153574,-0.00525,-0.00612268,2.10872e-09,289
5288,-0.0153574,-0.00675,-0.00612268,2.10872e-09,278.455
5289,-0.0146294,-0.00075,-0.0068507,2.09556e-09,319.106
5290,-0.0146294,-0.00225,-0.0068507,2.09556e-09,311.842
5291,-0.0146294,-0.00375,-0.0068507,2.09556e-09,302.471
5292,-0.0146294,-0.00525,-0.0068507,2.09556e-09,291.472
5293,-0.0146294,-0.00675,-0.0068507,2.09556e-09,279.316
