x_m,y_m,z_m,volume_m3,U_x,U_y,U_z,p,T,rho,b,ft,Xi,k,epsilon,nut,alphat,Su,St,Tu,betav
1.8023076500000006,-14.377183500000005,17.782617500000004,3.0717791178539704,-1.0499642e-05,-0.00086120631,0.00088309505,100000.08,287.00007,1.2090259,1.0,3.2378782e-103,1.0,0.00014876512,9.8424939e-06,0.00020236695,0.00024482761,0.0,0.0,287.00007,1.0
2.1300000000000003,-14.377183500000001,17.7826175,3.071780055251374,1.009239e-06,-0.00086165998,0.00088356393,100000.08,287.00007,1.2090259,1.0,4.6827415e-103,1.0,0.00014876512,9.8424939e-06,0.00020236695,0.00024482761,0.0,0.0,287.00007,1.0
2.45769235,-14.3771835,17.7826175,3.0717791178539735,1.2523377e-05,-0.00086148614,0.00088337889,100000.08,287.00007,1.2090259,1.0,2.9860431e-103,1.0,0.00014876512,9.8424939e-06,0.00020236695,0.00024482761,0.0,0.0,287.00007,1.0
2.7853846500000006,-14.377183500000003,17.782617500000004,3.0717791178539673,2.4019218e-05,-0.00086068644,0.00088254127,100000.08,287.00007,1.2090259,1.0,1.590053e-103,1.0,0.00014876512,9.8424939e-06,0.00020236695,0.00024482761,0.0,0.0,287.00007,1.0
3.11307695,-14.377183500000003,17.7826175,3.0717791178539704,3.5473806e-05,-0.00085926489,0.00088105539,100000.08,287.00007,1.2090259,1.0,8.0016459e-104,1.0,0.00014876512,9.8424939e-06,0.00020236695,0.00024482761,0.0,0.0,287.00007,1.0
3.44076925,-14.3771835,17.7826175,3.0717791178539735,4.686456e-05,-0.00085722795,0.00087892788,100000.08,287.00007,1.2090259,1.0,2.9086424e-104,1.0,0.00014876512,9.8424939e-06,0.00020236695,0.00024482761,0.0,0.0,287.00007,1.0
3.7684615500000005,-14.377183500000003,17.782617500000004,3.07177911785397,5.8169746e-05,-0.00085458499,0.00087616845,100000.08,287.00006,1.2090259,1.0,1.2270488e-104,1.0,0.00014876512,9.8424938e-06,0.00020236695,0.00024482761,0.0,0.0,287.00006,1.0
4.096153850000001,-14.377183500000003,17.782617500000004,3.0717791178539704,6.9368646e-05,-0.00085134751,0.00087278893,100000.08,287.00006,1.2090259,1.0,2.8207741e-107,1.0,0.00014876512,9.8424938e-06,0.00020236695,0.00024482761,0.0,0.0,287.00006,1.0
4.423862650000001,-14.377183500000005,17.782617500000004,3.0720884589977495,8.0442546e-05,-0.00084752917,0.00086880362,100000.08,287.00006,1.2090259,1.0,2.2730474e-110,1.0,0.00014876512,9.8424938e-06,0.00020236695,0.00024482761,0.0,0.0,287.00006,1.0
4.78436045,-14.377183500000003,17.782617500000004,3.6865055883588584,9.2450162e-05,-0.00084270803,0.0008637718,100000.08,287.00006,1.2090259,1.0,1.0798939e-113,1.0,0.00014876512,9.8424937e-06,0.00020236695,0.00024482761,0.0,0.0,287.00006,1.0
5.2169578,-14.377183500000001,17.7826175,4.423807080989581,0.00010659767,-0.00083606,0.0008568335,100000.08,287.00006,1.2090259,1.0,2.8191777e-117,1.0,0.00014876512,9.8424936e-06,0.00020236695,0.00024482761,0.0,0.0,287.00006,1.0
5.736074650000001,-14.377183500000003,17.782617500000004,5.308568684666989,0.00012315614,-0.00082690265,0.00084727579,100000.08,287.00006,1.2090259,1.0,5.1448443e-121,1.0,0.00014876512,9.8424935e-06,0.00020236695,0.00024482761,0.0,0.0,287.00006,1.0
6.359014850000001,-14.377183500000005,17.7826175,6.370281859161939,0.00014236778,-0.00081433395,0.00083415662,100000.07,287.00006,1.2090259,1.0,4.83583e-125,1.0,0.00014876511,9.8424933e-06,0.00020236695,0.00024482761,0.0,0.0,287.00006,1.0
7.10654305,-14.377183500000001,17.782617500000004,7.64433804351485,0.00016441292,-0.00079720488,0.00081627448,100000.07,287.00006,1.2090258,1.0,2.684791e-129,1.0,0.00014876511,9.8424931e-06,0.00020236695,0.00024482761,0.0,0.0,287.00006,1.0
8.0035769,-14.377183500000001,17.782617500000004,9.173206027176779,0.00018939041,-0.00077412703,0.00079217897,100000.07,287.00005,1.2090258,1.0,7.5030769e-134,1.0,0.00014876511,9.8424929e-06,0.00020236694,0.00024482761,0.0,0.0,287.00005,1.0
9.08001755,-14.377183500000003,17.7826175,11.007847420091608,0.00021736366,-0.0007435689,0.00076026647,100000.06,287.00005,1.2090258,1.0,1.3589939e-138,1.0,0.00014876511,9.8424925e-06,0.00020236694,0.00024482761,0.0,0.0,287.00005,1.0
10.371746500000002,-14.377183500000003,17.7826175,13.209419903781635,0.00024855821,-0.0007040705,0.0007190226,100000.06,287.00005,1.2090257,1.0,1.3329363e-143,1.0,0.0001487651,9.8424922e-06,0.00020236694,0.00024482761,0.0,0.0,287.00005,1.0
11.921820999999996,-14.377183499999997,17.7826175,15.85129638535872,0.00028386606,-0.00065457574,0.00066737367,100000.05,287.00004,1.2090257,1.0,7.0234657e-149,1.0,0.0001487651,9.8424919e-06,0.00020236694,0.00024482761,0.0,0.0,287.00004,1.0
13.781910499999997,-14.377183499999997,17.7826175,19.02156503640454,0.00032558795,-0.00059453891,0.00060489861,100000.05,287.00004,1.2090257,1.0,1.9672891e-154,1.0,0.0001487651,9.8424918e-06,0.00020236694,0.00024482761,0.0,0.0,287.00004,1.0
16.014018,-14.3771835,17.782617499999997,22.825870544506174,0.00037710703,-0.00052273328,0.00053070799,100000.06,287.00005,1.2090257,1.0,3.3539441e-160,1.0,0.0001487651,9.8424923e-06,0.00020236694,0.00024482761,0.0,0.0,287.00005,1.0
18.6925465,-14.377183500000003,17.7826175,27.391042778612626,0.00044077652,-0.00043271526,0.00043896754,100000.07,287.00006,1.2090259,1.0,3.7426141e-166,1.0,0.00014876511,9.8424932e-06,0.00020236695,0.00024482761,0.0,0.0,287.00006,1.0
21.906781,-14.377183499999997,17.7826175,32.86925883351435,0.00048976423,-0.00030265524,0.00030784938,100000.09,287.00007,1.209026,1.0,2.8228592e-172,1.0,0.00014876512,9.8424942e-06,0.00020236695,0.00024482761,0.0,0.0,287.00007,1.0
-17.619920999999998,-11.6706345,17.7826175,27.699448852749732,-0.00060472352,-0.00026966413,0.00039039761,100000.09,287.00007,1.209026,1.0,9.9167414e-164,1.0,0.00014876512,9.8424941e-06,0.00020236695,0.00024482761,0.0,0.0,287.00007,1.0
-14.362377000000002,-11.670634500000002,17.782617500000004,22.99053367812771,-0.00052198515,-0.00036808275,0.00053001677,100000.05,287.00004,1.2090257,1.0,1.5611589e-157,1.0,0.0001487651,9.8424916e-06,0.00020236693,0.00024482761,0.0,0.0,287.00004,1.0
-11.6586155,-11.6706345,17.782617499999997,19.08215151128462,-0.00045619825,-0.00045608792,0.0006479955,100000.03,287.00003,1.2090255,1.0,1.7376036e-151,1.0,0.00014876509,9.8424906e-06,0.00020236693,0.00024482761,0.0,0.0,287.00003,1.0
-9.41449305,-11.670634500000002,17.782617500000004,15.83818349805059,-0.00041450131,-0.00054583931,0.00076451316,100000.04,287.00003,1.2090256,1.0,1.1936243e-145,1.0,0.00014876509,9.8424911e-06,0.00020236693,0.00024482761,0.0,0.0,287.00003,1.0
-7.551871549999998,-11.670634499999998,17.7826175,13.145692482331164,-0.00038053425,-0.00063048867,0.00087323852,100000.06,287.00005,1.2090257,1.0,4.5512894e-140,1.0,0.0001487651,9.8424923e-06,0.00020236694,0.00024482761,0.0,0.0,287.00005,1.0
-6.00589575,-11.670634499999998,17.7826175,10.910923881149797,-0.00034694254,-0.00070363977,0.00096701021,100000.08,287.00006,1.2090259,1.0,9.0508135e-135,1.0,0.00014876512,9.8424936e-06,0.00020236695,0.00024482761,0.0,0.0,287.00006,1.0
-4.722735849999999,-11.670634499999998,17.782617499999997,9.056067482688237,-0.0003121724,-0.00076292003,0.0010430559,100000.09,287.00008,1.2090261,1.0,9.6027978e-130,1.0,0.00014876513,9.8424948e-06,0.00020236696,0.00024482761,0.0,0.0,287.00008,1.0
-3.6577130999999996,-11.670634499999998,17.782617499999997,7.516535862803663,-0.00027732702,-0.00080892047,0.0011021391,100000.11,287.00009,1.2090262,1.0,5.3675247e-125,1.0,0.00014876514,9.8424958e-06,0.00020236697,0.00024482761,0.0,0.0,287.00009,1.0
-2.773744249999999,-11.670634499999998,17.7826175,6.238724408228693,-0.00024396067,-0.00084361737,0.0011467677,100000.12,287.0001,1.2090263,1.0,1.642829e-120,1.0,0.00014876515,9.8424965e-06,0.00020236697,0.00024482761,0.0,0.0,287.0001,1.0
-2.0400500999999998,-11.670634499999997,17.7826175,5.1781416867517525,-0.00021323328,-0.00086932337,0.0011798752,100000.13,287.0001,1.2090264,1.0,2.7321327e-116,1.0,0.00014876515,9.8424971e-06,0.00020236698,0.00024482761,0.0,0.0,287.0001,1.0
-1.4310839,-11.670634499999998,17.782617499999997,4.2978580357062794,-0.00018575708,-0.00088816563,0.0012041719,100000.13,287.00011,1.2090264,1.0,2.4207439e-112,1.0,0.00014876516,9.8424975e-06,0.00020236698,0.00024482761,0.0,0.0,287.00011,1.0
-0.9256419800000001,-11.6706345,17.7826175,3.5672213293531483,-0.00016170347,-0.00090189958,0.0012219021,100000.14,287.00011,1.2090264,1.0,1.147266e-108,1.0,0.00014876516,9.8424978e-06,0.00020236698,0.00024482761,0.0,0.0,287.00011,1.0
-0.5061252199999999,-11.670634499999998,17.782617500000004,2.960794020803382,-0.00014096324,-0.00091189199,0.0012348161,100000.14,287.00011,1.2090265,1.0,3.1445389e-105,1.0,0.00014876516,9.842498e-06,0.00020236698,0.00024482761,0.0,0.0,287.00011,1.0
-0.15792628999999997,-11.6706345,17.782617500000004,2.457459018593849,-0.00012327311,-0.00091916839,0.0012442306,100000.14,287.00012,1.2090265,1.0,5.5485026e-102,1.0,0.00014876517,9.8424982e-06,0.00020236699,0.00024482761,0.0,0.0,287.00012,1.0
0.16384615500000005,-11.6706345,17.7826175,2.549576839085347,-0.00010656921,-0.00092508562,0.0012518951,100000.15,287.00012,1.2090265,1.0,2.9585942e-99,1.0,0.00014876517,9.8424983e-06,0.00020236699,0.00024482761,0.0,0.0,287.00012,1.0
0.49153846500000015,-11.6706345,17.7826175,2.549576839085347,-8.9270665e-05,-0.00093023612,0.0012585763,100000.15,287.00012,1.2090265,1.0,9.2177487e-99,1.0,0.00014876517,9.8424984e-06,0.00020236699,0.00024482761,0.0,0.0,287.00012,1.0
0.8192307700000001,-11.670634499999998,17.782617500000004,2.549576761281359,-7.1723754e-05,-0.00093449102,0.0012641068,100000.15,287.00012,1.2090265,1.0,2.4020175e-98,1.0,0.00014876517,9.8424985e-06,0.00020236699,0.00024482761,0.0,0.0,287.00012,1.0
1.14692306,-11.670634499999998,17.7826175,2.549576605673384,-5.3975407e-05,-0.00093783394,0.0012684651,100000.15,287.00012,1.2090265,1.0,4.8206026e-98,1.0,0.00014876517,9.8424986e-06,0.00020236699,0.00024482761,0.0,0.0,287.00012,1.0
1.4746153499999999,-11.6706345,17.7826175,2.5495767612813585,-3.6074175e-05,-0.00094025217,0.0012716341,100000.15,287.00012,1.2090266,1.0,8.334855e-98,1.0,0.00014876517,9.8424987e-06,0.00020236699,0.00024482761,0.0,0.0,287.00012,1.0
1.8023076499999995,-11.670634499999997,17.782617499999997,2.54957676128136,-1.8070133e-05,-0.00094173681,0.0012736022,100000.15,287.00012,1.2090266,1.0,1.9092423e-97,1.0,0.00014876517,9.8424987e-06,0.00020236699,0.00024482761,0.0,0.0,287.00012,1.0
2.1299999999999994,-11.670634499999998,17.782617499999997,2.549577539321232,-1.3290102e-08,-0.00094228275,0.0012743623,100000.15,287.00012,1.2090266,1.0,2.6829353e-97,1.0,0.00014876517,9.8424987e-06,0.00020236699,0.00024482761,0.0,0.0,287.00012,1.0
2.45769235,-11.670634499999997,17.7826175,2.5495767612813616,1.804534e-05,-0.00094188877,0.0012739127,100000.15,287.00012,1.2090266,1.0,1.7710768e-97,1.0,0.00014876517,9.8424987e-06,0.00020236699,0.00024482761,0.0,0.0,287.00012,1.0
2.7853846499999997,-11.670634499999997,17.782617499999994,2.549576761281356,3.6054348e-05,-0.0009405575,0.0012722564,100000.15,287.00012,1.2090266,1.0,9.4374471e-98,1.0,0.00014876517,9.8424987e-06,0.00020236699,0.00024482761,0.0,0.0,287.00012,1.0
3.11307695,-11.670634499999998,17.782617499999997,2.5495767612813576,5.3963769e-05,-0.00093829539,0.0012694019,100000.15,287.00012,1.2090266,1.0,4.8057075e-98,1.0,0.00014876517,9.8424987e-06,0.00020236699,0.00024482761,0.0,0.0,287.00012,1.0
3.44076925,-11.670634499999998,17.7826175,2.5495767612813602,7.1724307e-05,-0.00093511271,0.0012653622,100000.15,287.00012,1.2090265,1.0,1.6676491e-98,1.0,0.00014876517,9.8424986e-06,0.00020236699,0.00024482761,0.0,0.0,287.00012,1.0
3.768461549999999,-11.670634499999998,17.782617499999997,2.5495767612813567,8.9288103e-05,-0.00093102342,0.0012601555,100000.15,287.00012,1.2090265,1.0,7.269309e-99,1.0,0.00014876517,9.8424985e-06,0.00020236699,0.00024482761,0.0,0.0,287.00012,1.0
4.096153849999999,-11.670634499999998,17.7826175,2.549576761281356,0.00010660913,-0.00092604509,0.0012538045,100000.15,287.00012,1.2090265,1.0,1.6999861e-101,1.0,0.00014876517,9.8424984e-06,0.00020236699,0.00024482761,0.0,0.0,287.00012,1.0
4.42386265,-11.6706345,17.7826175,2.549833514440105,0.00012364472,-0.00092019854,0.0012463363,100000.15,287.00012,1.2090265,1.0,1.3816058e-104,1.0,0.00014876517,9.8424983e-06,0.00020236699,0.00024482761,0.0,0.0,287.00012,1.0
4.784360449999999,-11.670634499999998,17.7826175,3.0597997505042067,0.00014198692,-0.00091283895,0.0012369267,100000.14,287.00012,1.2090265,1.0,6.995696e-108,1.0,0.00014876517,9.8424982e-06,0.00020236699,0.00024482761,0.0,0.0,287.00012,1.0
5.2169577999999985,-11.670634499999998,17.7826175,3.6717600118209903,0.00016339789,-0.00090271907,0.0012239782,100000.14,287.00011,1.2090265,1.0,2.128647e-111,1.0,0.00014876516,9.842498e-06,0.00020236698,0.00024482761,0.0,0.0,287.00011,1.0
5.736074649999999,-11.6706345,17.7826175,4.406112169793173,0.00018812454,-0.00088881376,0.0012061755,100000.14,287.00011,1.2090264,1.0,3.5602409e-115,1.0,0.00014876516,9.8424977e-06,0.00020236698,0.00024482761,0.0,0.0,287.00011,1.0
6.35901485,-11.6706345,17.782617500000004,5.287334136927876,0.0002162573,-0.00086977328,0.0011817878,100000.13,287.00011,1.2090264,1.0,3.4850872e-119,1.0,0.00014876516,9.8424973e-06,0.00020236698,0.00024482761,0.0,0.0,287.00011,1.0
7.10654305,-11.670634499999997,17.782617499999997,6.34480080870548,0.00024761275,-0.00084388625,0.0011486217,100000.12,287.0001,1.2090263,1.0,1.9590811e-123,1.0,0.00014876515,9.8424968e-06,0.00020236697,0.00024482761,0.0,0.0,287.0001,1.0
8.003576899999999,-11.670634499999997,17.7826175,7.61376128166253,0.00028160146,-0.00080911397,0.0011040679,100000.11,287.00009,1.2090262,1.0,5.5151836e-128,1.0,0.00014876514,9.8424961e-06,0.00020236697,0.00024482761,0.0,0.0,287.00009,1.0
9.08001755,-11.670634499999997,17.7826175,9.136513693602993,0.0003171563,-0.0007632878,0.0010453474,100000.1,287.00008,1.2090261,1.0,1.102811e-132,1.0,0.00014876513,9.8424952e-06,0.00020236696,0.00024482761,0.0,0.0,287.00008,1.0
10.371746499999999,-11.6706345,17.7826175,10.963818922051207,0.00035293118,-0.00070461023,0.00097014202,100000.08,287.00007,1.209026,1.0,1.1513566e-137,1.0,0.00014876512,9.8424941e-06,0.00020236695,0.00024482761,0.0,0.0,287.00007,1.0
11.921821,-11.6706345,17.7826175,13.15657648214243,0.00038813948,-0.00063259561,0.00087771438,100000.07,287.00005,1.2090258,1.0,6.3646609e-143,1.0,0.00014876511,9.8424929e-06,0.00020236694,0.00024482761,0.0,0.0,287.00005,1.0
13.7819105,-11.670634499999998,17.7826175,15.787899558969695,0.00042445725,-0.00054935112,0.00077037416,100000.05,287.00004,1.2090257,1.0,1.8523556e-148,1.0,0.0001487651,9.8424919e-06,0.00020236694,0.00024482761,0.0,0.0,287.00004,1.0
16.014018,-11.6706345,17.7826175,18.94547324644461,0.00046822076,-0.00046011964,0.00065368283,100000.05,287.00004,1.2090256,1.0,3.2412881e-154,1.0,0.00014876509,9.8424915e-06,0.00020236693,0.00024482761,0.0,0.0,287.00004,1.0
18.6925465,-11.670634499999998,17.7826175,22.734566339653803,0.00053194585,-0.00036952357,0.00053120091,100000.06,287.00005,1.2090257,1.0,3.6754103e-160,1.0,0.0001487651,9.8424923e-06,0.00020236694,0.00024482761,0.0,0.0,287.00005,1.0
21.906781,-11.670634499999998,17.782617499999997,27.281485831903534,0.00060129794,-0.00026506932,0.00038270408,100000.09,287.00007,1.209026,1.0,2.904185e-166,1.0,0.00014876512,9.8424943e-06,0.00020236696,0.00024482761,0.0,0.0,287.00007,1.0
-17.619920999999994,-9.424198699999996,17.782617499999997,22.990544465775834,-0.00067792017,-0.00022907303,0.00044013328,100000.08,287.00007,1.2090259,1.0,7.4296195e-158,1.0,0.00014876512,9.8424939e-06,0.00020236695,0.00024482761,0.0,0.0,287.00007,1.0
-14.362377,-9.4241987,17.782617500000004,19.08214454478004,-0.00059198437,-0.0003159442,0.00060238372,100000.04,287.00003,1.2090256,1.0,1.1552484e-151,1.0,0.00014876509,9.8424912e-06,0.00020236693,0.00024482761,0.0,0.0,287.00003,1.0
-11.6586155,-9.4241987,17.7826175,15.838187075672101,-0.00054606448,-0.00041446187,0.00076464673,100000.04,287.00003,1.2090256,1.0,1.2208302e-145,1.0,0.00014876509,9.8424911e-06,0.00020236693,0.00024482761,0.0,0.0,287.00003,1.0
-9.414493049999997,-9.424198699999998,17.782617499999997,13.145693400065692,-0.00052464134,-0.00052449046,0.0009370476,100000.07,287.00005,1.2090258,1.0,7.4982654e-140,1.0,0.00014876511,9.8424929e-06,0.00020236694,0.00024482761,0.0,0.0,287.00005,1.0
-7.5518715499999995,-9.4241987,17.7826175,10.910925670582351,-0.00050134574,-0.00063031327,0.0011005082,100000.1,287.00008,1.2090261,1.0,2.5021866e-134,1.0,0.00014876513,9.8424952e-06,0.00020236696,0.00024482761,0.0,0.0,287.00008,1.0
-6.00589575,-9.4241987,17.7826175,9.056067576859682,-0.00046888213,-0.00072188501,0.0012415902,100000.13,287.00011,1.2090264,1.0,4.4643864e-129,1.0,0.00014876516,9.8424974e-06,0.00020236698,0.00024482761,0.0,0.0,287.00011,1.0
-4.722735849999999,-9.424198699999998,17.7826175,7.516536637700724,-0.00042858947,-0.00079591037,0.0013557282,100000.16,287.00013,1.2090266,1.0,4.3427697e-124,1.0,0.00014876518,9.8424992e-06,0.00020236699,0.00024482761,0.0,0.0,287.00013,1.0
-3.6577131000000005,-9.4241987,17.7826175,6.238725286594704,-0.00038451122,-0.00085319153,0.0014441877,100000.18,287.00015,1.2090268,1.0,2.2525287e-119,1.0,0.00014876519,9.8425006e-06,0.00020236701,0.00024482761,0.0,0.0,287.00015,1.0
-2.77374425,-9.424198700000003,17.7826175,5.17814169081795,-0.00034038146,-0.00089629368,0.0015108665,100000.2,287.00016,1.2090269,1.0,6.4820609e-115,1.0,0.0001487652,9.8425017e-06,0.00020236701,0.00024482761,0.0,0.0,287.00016,1.0
-2.0400500999999998,-9.424198699999996,17.782617499999997,4.297857958554134,-0.00029873878,-0.00092816199,0.0015602467,100000.21,287.00017,1.209027,1.0,1.0280097e-110,1.0,0.00014876521,9.8425025e-06,0.00020236702,0.00024482761,0.0,0.0,287.00017,1.0
-1.4310839,-9.424198700000002,17.782617500000004,3.5672224672328943,-0.00026096685,-0.0009514789,0.0015964318,100000.22,287.00017,1.2090271,1.0,8.6043921e-107,1.0,0.00014876522,9.8425031e-06,0.00020236703,0.00024482761,0.0,0.0,287.00017,1.0
-0.92564198,-9.4241987,17.7826175,2.9607939503682994,-0.00022761027,-0.00096844573,0.0016228008,100000.22,287.00018,1.2090272,1.0,3.9725088e-103,1.0,0.00014876522,9.8425035e-06,0.00020236703,0.00024482761,0.0,0.0,287.00018,1.0
-0.5061252199999998,-9.4241987,17.7826175,2.4574592422811357,-0.00019868745,-0.00098076933,0.0016419808,100000.23,287.00018,1.2090272,1.0,1.0737961e-99,1.0,0.00014876522,9.8425038e-06,0.00020236703,0.00024482761,0.0,0.0,287.00018,1.0
-0.15792628999999994,-9.424198699999998,17.782617499999997,2.0396911555947863,-0.00017392481,-0.00098972782,0.0016559436,100000.23,287.00019,1.2090272,1.0,1.8060468e-96,1.0,0.00014876523,9.842504e-06,0.00020236703,0.00024482761,0.0,0.0,287.00019,1.0
0.163846155,-9.4241987,17.7826175,2.116148952981244,-0.00015047887,-0.00099699968,0.0016672944,100000.23,287.00019,1.2090273,1.0,9.4452737e-94,1.0,0.00014876523,9.8425042e-06,0.00020236703,0.00024482761,0.0,0.0,287.00019,1.0
0.49153846500000004,-9.424198700000002,17.7826175,2.116148952981244,-0.0001261495,-0.0010033136,0.0016771693,100000.23,287.00019,1.2090273,1.0,2.8947488e-93,1.0,0.00014876523,9.8425043e-06,0.00020236704,0.00024482761,0.0,0.0,287.00019,1.0
0.81923077,-9.4241987,17.7826175,2.1161488884039295,-0.00010143114,-0.0010085113,0.0016853206,100000.24,287.00019,1.2090273,1.0,8.5451145e-93,1.0,0.00014876523,9.8425045e-06,0.00020236704,0.00024482761,0.0,0.0,287.00019,1.0
1.1469230599999996,-9.424198699999998,17.782617499999997,2.1161487592492993,-7.6399166e-05,-0.001012573,0.0016917166,100000.24,287.00019,1.2090273,1.0,1.6858232e-92,1.0,0.00014876523,9.8425046e-06,0.00020236704,0.00024482761,0.0,0.0,287.00019,1.0
1.47461535,-9.424198700000002,17.782617500000004,2.116148888403931,-5.1131252e-05,-0.001015483,0.0016963323,100000.24,287.00019,1.2090273,1.0,2.571606e-92,1.0,0.00014876523,9.8425046e-06,0.00020236704,0.00024482761,0.0,0.0,287.00019,1.0
1.8023076499999997,-9.4241987,17.7826175,2.1161488884039303,-2.5706861e-05,-0.0010172306,0.0016991504,100000.24,287.00019,1.2090273,1.0,5.8390152e-92,1.0,0.00014876523,9.8425047e-06,0.00020236704,0.00024482761,0.0,0.0,287.00019,1.0
2.1300000000000003,-9.424198700000002,17.7826175,2.116149534177079,-2.0633608e-07,-0.0010178097,0.0017001607,100000.24,287.00019,1.2090273,1.0,8.3181641e-92,1.0,0.00014876523,9.8425047e-06,0.00020236704,0.00024482761,0.0,0.0,287.00019,1.0
2.4576923500000003,-9.424198699999998,17.7826175,2.116148888403931,2.5289251e-05,-0.0010172187,0.0016993607,100000.24,287.00019,1.2090273,1.0,5.6213448e-92,1.0,0.00014876523,9.8425047e-06,0.00020236704,0.00024482761,0.0,0.0,287.00019,1.0
2.7853846500000006,-9.424198699999998,17.7826175,2.116148888403929,5.0698934e-05,-0.0010154614,0.0016967554,100000.24,287.00019,1.2090273,1.0,2.8748547e-92,1.0,0.00014876523,9.8425047e-06,0.00020236704,0.00024482761,0.0,0.0,287.00019,1.0
3.1130769500000004,-9.424198699999998,17.7826175,2.116148888403929,7.5942867e-05,-0.0010125458,0.0016923571,100000.24,287.00019,1.2090273,1.0,1.4997977e-92,1.0,0.00014876523,9.8425046e-06,0.00020236704,0.00024482761,0.0,0.0,287.00019,1.0
3.4407692500000002,-9.424198699999998,17.782617499999997,2.1161488884039317,0.00010094248,-0.0010084845,0.0016861856,100000.24,287.00019,1.2090273,1.0,6.5719248e-93,1.0,0.00014876523,9.8425045e-06,0.00020236704,0.00024482761,0.0,0.0,287.00019,1.0
3.76846155,-9.424198699999998,17.7826175,2.11614888840393,0.0001256213,-0.0010032951,0.0016782679,100000.24,287.00019,1.2090273,1.0,2.7249889e-93,1.0,0.00014876523,9.8425044e-06,0.00020236704,0.00024482761,0.0,0.0,287.00019,1.0
4.09615385,-9.4241987,17.782617500000004,2.116148888403927,0.0001499055,-0.00099699937,0.0016686382,100000.23,287.00019,1.2090273,1.0,5.6849144e-96,1.0,0.00014876523,9.8425043e-06,0.00020236703,0.00024482761,0.0,0.0,287.00019,1.0
4.42386265,-9.424198700000002,17.782617500000004,2.116361993543472,0.00017372609,-0.0009896231,0.0016573363,100000.23,287.00019,1.2090272,1.0,4.0179e-99,1.0,0.00014876523,9.8425041e-06,0.00020236703,0.00024482761,0.0,0.0,287.00019,1.0
4.78436045,-9.4241987,17.7826175,2.5396340047882737,0.00019928421,-0.00098035363,0.0016431167,100000.23,287.00018,1.2090272,1.0,2.376457e-102,1.0,0.00014876522,9.8425039e-06,0.00020236703,0.00024482761,0.0,0.0,287.00018,1.0
5.216957799999999,-9.4241987,17.7826175,3.047561064055184,0.00022897942,-0.00096762626,0.0016235725,100000.22,287.00018,1.2090272,1.0,7.4150734e-106,1.0,0.00014876522,9.8425036e-06,0.00020236703,0.00024482761,0.0,0.0,287.00018,1.0
5.736074649999999,-9.424198699999998,17.7826175,3.6570734060208556,0.00026303831,-0.00095015958,0.0015967284,100000.22,287.00018,1.2090271,1.0,1.2905727e-109,1.0,0.00014876522,9.8425032e-06,0.00020236703,0.00024482761,0.0,0.0,287.00018,1.0
6.35901485,-9.4241987,17.782617499999997,4.388487699761132,0.00030138692,-0.00092626569,0.001559983,100000.21,287.00017,1.2090271,1.0,1.3234061e-113,1.0,0.00014876521,9.8425026e-06,0.00020236702,0.00024482761,0.0,0.0,287.00017,1.0
7.106543049999999,-9.424198699999998,17.782617499999997,5.266185110558735,0.00034343137,-0.0008938024,0.0015100382,100000.2,287.00016,1.209027,1.0,7.4484055e-118,1.0,0.0001487652,9.8425019e-06,0.00020236702,0.00024482761,0.0,0.0,287.00016,1.0
8.003576900000002,-9.4241987,17.7826175,6.319422390979743,0.00038778145,-0.0008502145,0.0014429611,100000.18,287.00015,1.2090268,1.0,2.1058232e-122,1.0,0.00014876519,9.8425008e-06,0.00020236701,0.00024482761,0.0,0.0,287.00015,1.0
9.080017549999999,-9.4241987,17.7826175,7.583306998330306,0.0004320093,-0.00079278081,0.0013545601,100000.16,287.00013,1.2090267,1.0,4.9533063e-127,1.0,0.00014876518,9.8424995e-06,0.000202367,0.00024482761,0.0,0.0,287.00013,1.0
10.371746499999997,-9.424198699999998,17.7826175,9.099970464470463,0.00047271409,-0.00071925998,0.0012413433,100000.14,287.00011,1.2090264,1.0,5.4805062e-132,1.0,0.00014876516,9.8424977e-06,0.00020236698,0.00024482761,0.0,0.0,287.00011,1.0
11.921820999999998,-9.424198699999998,17.782617499999997,10.919959391179344,0.00050649393,-0.00062918398,0.0011023752,100000.11,287.00009,1.2090262,1.0,3.2322113e-137,1.0,0.00014876514,9.8424957e-06,0.00020236697,0.00024482761,0.0,0.0,287.00009,1.0
13.781910499999997,-9.4241987,17.7826175,13.103957727146739,0.00053273465,-0.00052587414,0.00094199972,100000.08,287.00006,1.2090259,1.0,1.010054e-142,1.0,0.00014876512,9.8424936e-06,0.00020236695,0.00024482761,0.0,0.0,287.00006,1.0
16.014018000000004,-9.424198700000002,17.782617499999997,15.724744106390864,0.000558382,-0.00041837433,0.00077183828,100000.05,287.00004,1.2090257,1.0,1.9419648e-148,1.0,0.0001487651,9.842492e-06,0.00020236694,0.00024482761,0.0,0.0,287.00004,1.0
18.6925465,-9.424198699999998,17.782617499999997,18.869691636122745,0.00060525984,-0.00031958968,0.00060672455,100000.05,287.00004,1.2090257,1.0,2.2887223e-154,1.0,0.0001487651,9.8424921e-06,0.00020236694,0.00024482761,0.0,0.0,287.00004,1.0
21.906781,-9.424198699999998,17.782617499999997,22.643635129532477,0.00067785257,-0.00022737297,0.00043438695,100000.09,287.00007,1.209026,1.0,1.8385658e-160,1.0,0.00014876512,9.8424942e-06,0.00020236695,0.00024482761,0.0,0.0,287.00007,1.0
