cell_id,x_m,y_m,z_m,volume_m3,UMean_x,UMean_y,UMean_z,translationalT,internalT,overallT,p,rhoNMean,rhoMMean,dsmcRhoNMean,momentumMean_x,momentumMean_y,momentumMean_z,linearKEMean,internalEMean,iDofMean
4452,0.0125,0.0325,0.0275,1.25e-07,1944.426948,2.306204408,7.80972765,309.1952473,302.8069272,306.6399192,0.4290077946,1.00496e+20,4.82018688e-06,12.562,0.009372501265,1.111633623e-05,3.764434675e-05,9.755743522,0.4201440131,2.00992e+20
4453,0.0175,0.0325,0.0275,1.25e-07,1949.206778,0.05909382536,6.364165607,302.8472348,298.9098336,301.2722743,0.4131419723,9.8808e+19,4.74466064e-06,12.351,0.009248324679,2.803801473e-07,3.019580606e-05,9.633257626,0.4077705986,1.97616e+20
4454,0.0225,0.0325,0.0275,1.25e-07,1952.14483,-0.2970555743,3.274946471,298.2434425,297.5124634,297.9510509,0.4046873682,9.828e+19,4.71756656e-06,12.285,0.009209373172,-1.401379444e-06,1.544977796e-05,9.596071674,0.4036955006,1.9656e+20
4455,0.0275,0.0325,0.0275,1.25e-07,1955.729049,-1.25272455,2.795202379,300.694186,294.3419492,298.1532913,0.4113672286,9.9088e+19,4.75598592e-06,12.386,0.00930141982,-5.957940321e-06,1.329394316e-05,9.712601624,0.4026769973,1.98176e+20
4456,0.0325,0.0325,0.0275,1.25e-07,1953.015332,3.503504606,-1.915785335,302.6354444,292.4127187,298.5463541,0.4194381075,1.00384e+20,4.81858016e-06,12.548,0.009410760931,1.688191778e-05,-9.231365206e-06,9.81887577,0.4052699034,2.00768e+20
4457,0.0375,0.0325,0.0275,1.25e-07,1949.133034,1.888380019,-0.4639762172,296.6478951,289.4309528,293.7611182,0.4134987588,1.0096e+20,4.84149808e-06,12.62,0.009436723844,9.142588236e-06,-2.246339965e-06,9.816972382,0.4034390322,2.0192e+20
4458,0.0425,0.0325,0.0275,1.25e-07,1942.156656,3.5733804,2.107588166,297.1398465,287.559667,293.3077747,0.4103445881,1.00024e+20,4.79320768e-06,12.503,0.009309160198,1.712795438e-05,1.010210778e-05,9.655481849,0.3971145388,2.00048e+20
4459,0.0475,0.0325,0.0275,1.25e-07,1946.599832,2.987769528,8.405420152,295.9284581,289.1044651,293.1988609,0.4146858872,1.01496e+20,4.86446256e-06,12.687,0.009469162002,1.453389301e-05,4.088785163e-05,9.838556963,0.4051233948,2.02992e+20
4460,-0.0475,0.0375,0.0275,1.25e-07,1944.37855,5.71171068,1.587326875,299.2321453,292.4331512,296.5125477,0.4094992746,9.912e+19,4.7526016e-06,12.39,0.00924085661,2.714548532e-05,7.543932244e-06,9.598194112,0.4001948493,1.9824e+20
4461,-0.0425,0.0375,0.0275,1.25e-07,1947.695816,2.232675498,8.952684374,298.979863,287.5372764,294.4028284,0.409220072,9.9136e+19,4.75673504e-06,12.392,0.009264672935,1.062024577e-05,4.258554746e-05,9.636414947,0.3935583614,1.98272e+20
4462,-0.0375,0.0375,0.0275,1.25e-07,1949.617321,1.82543736,6.769711893,293.8227519,291.7592276,292.9973422,0.4019017984,9.9072e+19,4.751164e-06,12.384,0.009262951629,8.672952268e-06,3.216401144e-05,9.632574953,0.3990792324,1.98144e+20
4463,-0.0325,0.0375,0.0275,1.25e-07,1947.408355,3.424486161,4.549512001,296.1978946,291.3109061,294.2430992,0.4030568062,9.856e+19,4.72624384e-06,12.32,0.00920392674,1.618495662e-05,2.150210307e-05,9.566563748,0.3964067454,1.9712e+20
4464,-0.0275,0.0375,0.0275,1.25e-07,1946.063971,0.9634346055,1.199522663,295.9770542,291.9492503,294.3659327,0.4061561843,9.9392e+19,4.76625584e-06,12.424,0.009275438768,4.591975815e-06,5.717231897e-06,9.634538519,0.4006290076,1.98784e+20
4465,-0.0225,0.0375,0.0275,1.25e-07,1949.727562,-2.626852994,-2.918558224,294.8642063,293.8210075,294.4469268,0.4050524609,9.9496e+19,4.77252176e-06,12.437,0.009305117214,-1.253671307e-05,-1.392888263e-05,9.678837231,0.4036194276,1.98992e+20
4466,-0.0175,0.0375,0.0275,1.25e-07,1949.919468,-4.463095039,-4.984714776,293.353772,297.6815052,295.0848653,0.4019407418,9.924e+19,4.76358352e-06,12.405,0.009288604245,-2.126032597e-05,-2.374510516e-05,9.659032864,0.407870416,1.9848e+20
4467,-0.0125,0.0375,0.0275,1.25e-07,1951.905703,-4.171828744,-7.073242779,296.3828769,299.4116315,297.5943787,0.4093974355,1.00048e+20,4.80390944e-06,12.506,0.009376778232,-2.004108748e-05,-3.397921776e-05,9.765551582,0.4135810927,2.00096e+20
4468,-0.0075,0.0375,0.0275,1.25e-07,1949.748058,-4.805004931,-5.632860981,302.9682102,301.4435886,302.3583616,0.4197989145,1.0036e+20,4.81253888e-06,12.545,0.009383238333,-2.312427305e-05,-2.710836248e-05,9.777305634,0.4176863678,2.0072e+20
4469,-0.0025,0.0375,0.0275,1.25e-07,1949.29642,-5.835508017,-3.981492824,304.7008195,298.1565596,302.0831155,0.4243872161,1.0088e+20,4.83502416e-06,12.61,0.009424895286,-2.821482225e-05,-1.925061399e-05,9.822658791,0.4152723727,2.0176e+20
4470,0.0025,0.0375,0.0275,1.25e-07,1952.970596,-2.213213714,-5.280273023,300.1862352,298.2392975,299.4074601,0.4169719946,1.00608e+20,4.8207344e-06,12.576,0.009414752535,-1.066931548e-05,-2.54547938e-05,9.818904439,0.4142676117,2.01216e+20
4471,0.0075,0.0375,0.0275,1.25e-07,1953.459647,-4.01223665,-6.999472978,296.7720844,300.291662,298.1799155,0.4108528668,1.00272e+20,4.80532224e-06,12.534,0.009387003087,-1.928009001e-05,-3.363472317e-05,9.785001559,0.4157253888,2.00544e+20
4472,0.0125,0.0375,0.0275,1.25e-07,1952.262386,1.0305567,-4.293024713,301.5224108,297.7525516,300.0144671,0.4169296878,1.00152e+20,4.7997952e-06,12.519,0.009370459631,4.946461101e-06,-2.060563941e-05,9.772239252,0.4117169202,2.00304e+20
4473,0.0175,0.0375,0.0275,1.25e-07,1954.173035,4.136608208,0.2395306943,299.5462391,298.1900809,299.0037758,0.4145610794,1.0024e+20,4.80055072e-06,12.53,0.00938110677,1.985799751e-05,1.149879247e-06,9.788035773,0.412684206,2.0048e+20
4474,0.0225,0.0375,0.0275,1.25e-07,1952.417086,6.84198878,2.151959526,297.4730535,297.1751415,297.3538887,0.414484668,1.0092e+20,4.83608976e-06,12.615,0.009442064278,3.308847188e-05,1.040706943e-05,9.839275208,0.4140695718,2.0184e+20
4475,0.0275,0.0375,0.0275,1.25e-07,1952.244612,-2.479811449,0.3044224628,295.1608887,297.0002426,295.8966302,0.4082963076,1.00192e+20,4.79921904e-06,12.524,0.009369249511,-1.190115832e-05,1.46099008e-06,9.757992877,0.4108406874,2.00384e+20
4476,0.0325,0.0375,0.0275,1.25e-07,1953.802251,-3.84914274,2.056583201,295.9676719,292.8600303,294.7246153,0.4062413801,9.9416e+19,4.75937488e-06,12.427,0.009298877354,-1.831951327e-05,9.788050424e-06,9.693491145,0.4019758715,1.98832e+20
4477,0.0375,0.0375,0.0275,1.25e-07,1947.946715,0.8430422362,0.9449124745,304.7621567,292.2222775,299.746205,0.4232271677,1.00584e+20,4.81559344e-06,12.573,0.009380519423,4.059748662e-06,4.550314314e-06,9.771220612,0.4058128745,2.01168e+20
4478,0.0425,0.0375,0.0275,1.25e-07,1946.296057,-1.04406964,2.066116488,302.224633,294.1327097,298.9878637,0.42260745,1.0128e+20,4.85320048e-06,12.66,0.009445764956,-5.067079277e-06,1.002727753e-05,9.826051721,0.4112923331,2.0256e+20
4479,0.0475,0.0375,0.0275,1.25e-07,1942.952889,3.013351703,0.7463154603,305.5025899,294.4450033,301.0795552,0.4250990012,1.00784e+20,4.82923616e-06,12.598,0.009382978351,1.455218701e-05,3.604133608e-06,9.753014221,0.4097126537,2.01568e+20
4480,-0.0475,-0.0375,0.0325,1.25e-07,1953.233978,2.032695028,-2.990532571,305.23404,297.4644229,302.1261932,0.4152854821,9.8544e+19,4.72788304e-06,12.318,0.009234661798,9.61034435e-06,-1.413888822e-05,9.641686733,0.4047145471,1.97088e+20
4481,-0.0425,-0.0375,0.0325,1.25e-07,1951.853829,3.116838694,-3.762267312,305.837272,299.525839,303.3126988,0.42029497,9.9536e+19,4.77321664e-06,12.442,0.009316621176,1.487734632e-05,-1.795811694e-05,9.722840781,0.4116215224,1.99072e+20
4482,-0.0375,-0.0375,0.0325,1.25e-07,1949.810855,0.6926596621,-2.143845754,307.1972227,293.864986,301.864328,0.4228764153,9.9704e+19,4.77859248e-06,12.463,0.009317351488,3.309938252e-06,-1.02445652e-05,9.717863286,0.4045237478,1.99408e+20
4483,-0.0325,-0.0375,0.0325,1.25e-07,1950.93318,5.704802898,0.2651541534,308.5499757,294.7113185,303.0145128,0.4320998371,1.01432e+20,4.863552e-06,12.679,0.009488464968,2.774560554e-05,1.289591013e-06,9.903909633,0.4127198922,2.02864e+20
4484,-0.0275,-0.0375,0.0325,1.25e-07,1948.768374,5.987125268,-3.591432905,308.0754441,293.3240593,302.1748902,0.4278624006,1.00592e+20,4.8250216e-06,12.574,0.009402849496,2.888800874e-05,-1.732874134e-05,9.803899056,0.4073753314,2.01184e+20
4485,-0.0225,-0.0375,0.0325,1.25e-07,1949.629017,6.031502636,-1.295591419,305.9186792,296.4463754,302.1297577,0.4229410431,1.00136e+20,4.80312912e-06,12.517,0.009364319905,2.897008595e-05,-6.222892872e-06,9.762977869,0.4098453209,2.00272e+20
4486,-0.0175,-0.0375,0.0325,1.25e-07,1948.885323,6.107430786,4.720020813,303.881466,292.6554215,299.3910482,0.4188490954,9.9832e+19,4.78957568e-06,12.479,0.009334333744,2.925200196e-05,2.260689689e-05,9.724189338,0.4033758958,1.99664e+20
4487,-0.0125,-0.0375,0.0325,1.25e-07,1949.346654,2.710635746,1.107437426,302.3895295,291.374796,297.9836361,0.4116157869,9.8592e+19,4.72879104e-06,12.324,0.00921805299,1.281803003e-05,5.236840179e-06,9.602034328,0.3966224166,1.97184e+20
4488,-0.0075,-0.0375,0.0325,1.25e-07,1952.379518,4.503607936,-1.381293251,296.3048139,293.5373021,295.1978092,0.4046423069,9.8912e+19,4.74245296e-06,12.364,0.009259068023,2.135814879e-05,-6.550718267e-06,9.64562346,0.4008629138,1.97824e+20
4489,-0.0025,-0.0375,0.0325,1.25e-07,1949.491213,2.32789275,-0.1866573332,300.1683566,297.4719599,299.0897979,0.4037517906,9.7424e+19,4.67119552e-06,12.178,0.009106454621,1.087404218e-05,-8.719128985e-07,9.482117058,0.4001249093,1.94848e+20
4490,0.0025,-0.0375,0.0325,1.25e-07,1953.384159,0.8056633871,-3.718638672,298.9927088,298.9380189,298.9708328,0.3983726456,9.6504e+19,4.62677376e-06,12.063,0.009037866572,3.727622219e-06,-1.720529983e-05,9.424805159,0.3982997777,1.93008e+20
4491,0.0075,-0.0375,0.0325,1.25e-07,1954.45144,-1.009501612,0.06798382502,302.1721736,299.1859435,300.9776815,0.4050119463,9.708e+19,4.65329296e-06,12.135,0.009094635126,-4.697506745e-06,3.163486543e-07,9.495031659,0.4010093975,1.9416e+20
4492,0.0125,-0.0375,0.0325,1.25e-07,1947.255292,2.836080524,0.307598255,304.7909476,296.2864135,301.3891339,0.4097675773,9.7376e+19,4.66838096e-06,12.172,0.009090529531,1.323990432e-05,1.435985837e-06,9.465461231,0.3983338968,1.94752e+20
4493,0.0175,-0.0375,0.0325,1.25e-07,1950.214866,1.541255446,0.2528033251,306.5782693,297.0562201,302.7694496,0.4126784242,9.7496e+19,4.67268992e-06,12.187,0.009112749344,7.201808789e-06,1.181271549e-06,9.504932954,0.3998609982,1.94992e+20
4494,0.0225,-0.0375,0.0325,1.25e-07,1950.002,3.186842431,0.5437903252,307.3306798,296.3190398,302.9260238,0.4132499391,9.7392e+19,4.66938976e-06,12.174,0.009105319371,1.488060941e-05,2.539168976e-06,9.497594802,0.3984432184,1.94784e+20
4495,0.0275,-0.0375,0.0325,1.25e-07,1951.337945,0.8228725671,1.221357292,308.9638892,293.6483761,302.837684,0.4219981526,9.8928e+19,4.74372656e-06,12.366,0.009256613635,3.903482452e-06,5.793785024e-06,9.664393085,0.4010794677,1.97856e+20
4496,0.0325,-0.0375,0.0325,1.25e-07,1951.61547,4.504388863,2.811171268,307.5703378,295.5500916,302.7622393,0.4178186634,9.8392e+19,4.71800816e-06,12.299,0.009207737711,2.125174341e-05,1.326312898e-05,9.61177618,0.4014897701,1.96784e+20
4497,0.0375,-0.0375,0.0325,1.25e-07,1949.895013,4.891729034,1.170792574,302.5532824,294.157519,299.1949771,0.4101343908,9.8184e+19,4.71204336e-06,12.273,0.009187989849,2.305003931e-05,5.516825372e-06,9.573068986,0.3987532836,1.96368e+20
4498,0.0425,-0.0375,0.0325,1.25e-07,1952.209551,8.675134019,-0.3146165784,303.2005899,300.0660533,301.9467753,0.4153319615,9.9216e+19,4.76172608e-06,12.402,0.009295887133,4.130861191e-05,-1.498117967e-06,9.696937181,0.4110381927,1.98432e+20
4499,0.0475,-0.0375,0.0325,1.25e-07,1953.368094,5.479200379,-4.258688814,306.5534102,298.2409719,303.2284349,0.4191798334,9.904e+19,4.75544864e-06,12.38,0.009289141647,2.605605599e-05,-2.025197593e-05,9.701440715,0.4078134405,1.9808e+20
4500,-0.0475,-0.0325,0.0325,1.25e-07,1946.34014,4.180100709,-3.046681958,304.4288174,292.3823244,299.6102202,0.4178550384,9.9416e+19,4.7600104e-06,12.427,0.009264599309,1.989732285e-05,-1.45022378e-05,9.642876995,0.4013201786,1.98832e+20
4501,-0.0425,-0.0325,0.0325,1.25e-07,1946.063763,-0.2852642606,-1.16705181,309.5332598,293.1200753,302.967986,0.4252032154,9.9496e+19,4.76627248e-06,12.437,0.009275470156,-1.359647195e-06,-5.562486925e-06,9.663136439,0.402656563,1.98992e+20
4502,-0.0375,-0.0325,0.0325,1.25e-07,1946.496672,1.508089653,2.064438503,306.0370699,294.6738407,301.4917782,0.4146879223,9.8144e+19,4.70631728e-06,12.268,0.009160830924,7.097548396e-06,9.715902598e-06,9.537810718,0.3992904611,1.96288e+20
4503,-0.0325,-0.0325,0.0325,1.25e-07,1947.567196,-5.582725465,6.324664793,311.1301666,294.5454262,304.4962704,0.4213830066,9.8096e+19,4.70413824e-06,12.262,0.009161625322,-2.626191235e-05,2.975209751e-05,9.553682372,0.3989212574,1.96192e+20
4504,-0.0275,-0.0325,0.0325,1.25e-07,1951.27368,-4.480614604,6.323901018,307.2116969,296.2510446,302.827436,0.415974182,9.8072e+19,4.7009568e-06,12.259,0.009172853276,-2.106317569e-05,2.972838549e-05,9.573476046,0.4011331183,1.96144e+20
4505,-0.0225,-0.0325,0.0325,1.25e-07,1951.517533,-0.5407042313,0.6533744584,307.2554131,294.8177797,302.2803597,0.4136238499,9.7504e+19,4.67184384e-06,12.188,0.009117185163,-2.526085732e-06,3.052463439e-06,9.516610802,0.3968804449,1.95008e+20
4506,-0.0175,-0.0325,0.0325,1.25e-07,1951.649545,6.943336556,0.4927983139,304.3179741,299.3943338,302.348518,0.4152827943,9.884e+19,4.73508e-06,12.355,0.009241216725,3.287725406e-05,2.33343944e-06,9.640847112,0.4085638251,1.9768e+20
4507,-0.0125,-0.0325,0.0325,1.25e-07,1949.540172,6.34208823,-1.867450012,304.8304403,299.7066018,302.7809049,0.4180696095,9.9336e+19,4.7631752e-06,12.417,0.0092860014,3.020847738e-05,-8.894991585e-06,9.678924897,0.4110423547,1.98672e+20
4508,-0.0075,-0.0325,0.0325,1.25e-07,1947.448906,5.980889897,-3.871143546,309.4524818,299.3427381,305.4085843,0.4221186222,9.88e+19,4.73946928e-06,12.35,0.009229874263,2.834624393e-05,-1.834716592e-05,9.62065248,0.4083281008,1.976e+20
4509,-0.0025,-0.0325,0.0325,1.25e-07,1945.900726,3.347375818,-3.900490239,306.5823846,296.4121613,302.5142953,0.4157654637,9.8224e+19,4.71310896e-06,12.278,0.009171242149,1.577654696e-05,-1.838343549e-05,9.546873833,0.4019733223,1.96448e+20
4510,0.0025,-0.0325,0.0325,1.25e-07,1944.155172,5.338331777,-12.85736258,303.5817685,295.0509897,300.169457,0.4153176103,9.9088e+19,4.7516432e-06,12.386,0.0092379317,2.536584789e-05,-6.109359946e-05,9.603423217,0.4036470061,1.98176e+20
4511,0.0075,-0.0325,0.0325,1.25e-07,1942.55605,2.380332131,-13.15296697,300.14398,295.3006633,298.2066533,0.4078297884,9.8416e+19,4.72002448e-06,12.302,0.009168912111,1.123522593e-05,-6.20823261e-05,9.517729185,0.4012487841,1.96832e+20
4512,0.0125,-0.0325,0.0325,1.25e-07,1943.808463,-0.3666054398,-8.643320967,300.339647,296.2616881,298.7084635,0.415062011,1.00096e+20,4.79634384e-06,12.512,0.009323173746,-1.758365743e-06,-4.145633928e-05,9.684004513,0.4094263721,2.00192e+20
4513,0.0175,-0.0325,0.0325,1.25e-07,1939.844866,-0.8375822204,-3.838839979,300.7272777,299.6362632,300.2908719,0.4111799886,9.9032e+19,4.75078688e-06,12.379,0.009215789541,-3.979174624e-06,-1.82375106e-05,9.55540767,0.4096882604,1.98064e+20
4514,0.0225,-0.0325,0.0325,1.25e-07,1944.729735,2.693271779,-0.1445888752,302.0191777,294.7790531,299.1231279,0.4156484328,9.968e+19,4.78070704e-06,12.46,0.009297183134,1.287574335e-05,-6.912370536e-07,9.663744283,0.4056843423,1.9936e+20
4515,0.0275,-0.0325,0.0325,1.25e-07,1946.41698,2.053340642,1.444826613,301.3247526,291.1687039,297.2623331,0.4127291095,9.9208e+19,4.75780576e-06,12.401,0.009260673918,9.769395932e-06,6.87420438e-06,9.63167514,0.3988182146,1.98416e+20
4516,0.0325,-0.0325,0.0325,1.25e-07,1945.426114,3.449932165,3.400253388,301.1872704,293.7888791,298.2279139,0.4087816568,9.8304e+19,4.71418096e-06,12.288,0.009171090748,1.626360453e-05,1.602940978e-05,9.53406751,0.3987403072,1.96608e+20
4517,0.0375,-0.0325,0.0325,1.25e-07,1947.377713,-1.809949387,5.86250645,300.3202239,291.8564948,296.9347323,0.4121492944,9.94e+19,4.76397984e-06,12.425,0.009277268165,-8.622562392e-06,2.792886254e-05,9.651486242,0.4005339595,1.988e+20
4518,0.0425,-0.0325,0.0325,1.25e-07,1946.334129,-6.374272941,2.874069685,301.2207934,289.63117,296.584944,0.411987847,9.9064e+19,4.74909728e-06,12.383,0.009243330118,-3.027204229e-05,1.364923653e-05,9.613402304,0.3961364049,1.98128e+20
4519,0.0475,-0.0325,0.0325,1.25e-07,1945.195455,-0.1486637047,0.7375471459,301.8886744,290.5915635,297.36983,0.4154688301,9.968e+19,4.77768832e-06,12.46,0.009293537604,-7.102688453e-07,3.523770384e-06,9.66207815,0.3999213853,1.9936e+20
4520,-0.0475,-0.0275,0.0325,1.25e-07,1948.202351,-3.372408725,-5.64802542,297.7872841,298.728884,298.1639241,0.4106137546,9.9872e+19,4.79413664e-06,12.484,0.009339948274,-1.616778823e-05,-2.707740561e-05,9.714078954,0.4119121104,1.99744e+20
4521,-0.0425,-0.0275,0.0325,1.25e-07,1950.216997,-6.258157054,-5.212132266,300.8463451,297.5937596,299.5453109,0.4161942334,1.002e+20,4.81219552e-06,12.525,0.009384825498,-3.011547534e-05,-2.508179954e-05,9.775674051,0.4116945699,2.004e+20
4522,-0.0375,-0.0275,0.0325,1.25e-07,1950.091875,-5.541179613,-7.208663272,298.1173419,299.9496099,298.8502491,0.4111347209,9.9888e+19,4.7928152e-06,12.486,0.00934642998,-2.655784988e-05,-3.45497909e-05,9.730098774,0.4136616084,1.99776e+20
4523,-0.0325,-0.0275,0.0325,1.25e-07,1950.290836,1.411858009,-6.496991105,297.6638938,297.8847037,297.7522178,0.4083394492,9.936e+19,4.76789248e-06,12.42,0.00929877701,6.731587182e-06,-3.097695503e-05,9.680274348,0.4086423593,1.9872e+20
4524,-0.0275,-0.0275,0.0325,1.25e-07,1948.401504,1.656229209,-2.685000676,299.0923355,300.4125314,299.6204139,0.4080856371,9.8824e+19,4.73904944e-06,12.353,0.009233571054,7.848952104e-06,-1.272435095e-05,9.607503901,0.4098869302,1.97648e+20
4525,-0.0225,-0.0275,0.0325,1.25e-07,1948.254364,4.550789044,-1.002917903,300.5298403,299.0380446,299.933122,0.4126361296,9.9448e+19,4.77119008e-06,12.431,0.009295491897,2.171267954e-05,-4.785111949e-06,9.673997328,0.4105878512,1.98896e+20
4526,-0.0175,-0.0275,0.0325,1.25e-07,1945.743637,4.715833216,-2.194387664,301.0123956,298.4789513,299.9990179,0.4162577124,1.0016e+20,4.80721088e-06,12.52,0.009353599981,2.267000475e-05,-1.054888425e-05,9.72430542,0.4127543161,2.0032e+20
4527,-0.0125,-0.0275,0.0325,1.25e-07,1942.931621,2.13047777,0.7348151106,308.3394048,299.0394164,304.6194094,0.4327925936,1.01664e+20,4.87926528e-06,12.708,0.009480078802,1.039516621e-05,3.585357856e-06,9.85877372,0.4197389065,2.03328e+20
4528,-0.0075,-0.0275,0.0325,1.25e-07,1944.692517,-0.6350679608,1.435965967,305.2530816,299.3423799,302.8888009,0.4315624111,1.024e+20,4.91460144e-06,12.8,0.009557388646,-3.121105915e-06,7.057200409e-06,9.940440766,0.4232059461,2.048e+20
4529,-0.0025,-0.0275,0.0325,1.25e-07,1944.957437,-2.657285332,-2.379062183,305.1493337,299.3140842,302.8152339,0.4304383075,1.02168e+20,4.90026512e-06,12.771,0.00953080709,-1.302140263e-05,-1.165803543e-05,9.914195696,0.4222072067,2.04336e+20
4530,0.0025,-0.0275,0.0325,1.25e-07,1946.582552,-1.743485638,1.452240066,305.5362186,295.9639755,301.7073213,0.4308490523,1.02136e+20,4.9005248e-06,12.767,0.009539276071,-8.543994605e-06,7.116738461e-06,9.930780374,0.4173508428,2.04272e+20
4531,0.0075,-0.0275,0.0325,1.25e-07,1947.764374,-0.4823826029,-0.2962064372,302.9670167,296.0793452,300.2119481,0.4258875836,1.01816e+20,4.8784952e-06,12.727,0.00950215915,-2.353301213e-06,-1.445041682e-06,9.892815692,0.4162054282,2.03632e+20
4532,0.0125,-0.0275,0.0325,1.25e-07,1949.888072,-0.4763108584,-3.667320977,298.4205113,295.5563164,297.2748334,0.4161014606,1.00992e+20,4.84303904e-06,12.624,0.009443384056,-2.306792083e-06,-1.776097867e-05,9.830956272,0.4121077817,2.01984e+20
4533,0.0175,-0.0275,0.0325,1.25e-07,1952.447717,-0.6133594582,-6.173515952,299.2189991,292.6554189,296.593567,0.4135463525,1.00104e+20,4.80116448e-06,12.513,0.00937402263,-2.944839644e-06,-2.96400655e-05,9.771556467,0.4044749211,2.00208e+20
4534,0.0225,-0.0275,0.0325,1.25e-07,1952.090613,-4.861450094,-3.056697443,300.1342792,295.6100955,298.3246057,0.413186977,9.9712e+19,4.78214208e-06,12.464,0.009335174664,-2.324814507e-05,-1.461756147e-05,9.731412732,0.4069586521,1.99424e+20
4535,0.0275,-0.0275,0.0325,1.25e-07,1950.156108,1.260605534,-3.314219555,297.6750455,295.6545326,296.8668404,0.4133194467,1.00568e+20,4.82247568e-06,12.571,0.009404580401,6.07923953e-06,-1.59827432e-05,9.790209441,0.4105139804,2.01136e+20
4536,0.0325,-0.0275,0.0325,1.25e-07,1948.748083,6.613224981,-3.994217838,298.5806086,294.1334933,296.8017625,0.4157310727,1.00848e+20,4.8393088e-06,12.606,0.009430593749,3.200343785e-05,-1.932925353e-05,9.812666781,0.4095390966,2.01696e+20
4537,0.0375,-0.0275,0.0325,1.25e-07,1947.750499,9.296306133,-2.900145012,300.8758907,295.3912044,298.6820162,0.4227154141,1.0176e+20,4.886748e-06,12.72,0.009518165854,4.54287054e-05,-1.417227784e-05,9.903810976,0.4150097072,2.0352e+20
4538,0.0425,-0.0275,0.0325,1.25e-07,1947.32928,7.171151793,-2.682499456,302.212828,298.2660911,300.6341332,0.4265965441,1.0224e+20,4.903772e-06,12.78,0.009549258798,3.516569337e-05,-1.315436572e-05,9.937814178,0.4210254228,2.0448e+20
4539,0.0475,-0.0275,0.0325,1.25e-07,1948.353354,0.2416381593,-2.483609904,300.5157866,296.9302058,299.0815543,0.4194213102,1.01088e+20,4.85359344e-06,12.636,0.00945651506,1.172813385e-06,-1.205443274e-05,9.841463495,0.4144170174,2.02176e+20
4540,-0.0475,-0.0225,0.0325,1.25e-07,1949.042103,5.466060893,-12.66440735,294.7786264,301.468315,297.4545019,0.4078977594,1.00224e+20,4.80610896e-06,12.528,0.009367308715,2.627048423e-05,-6.086652162e-05,9.740943395,0.4171545669,2.00448e+20
4541,-0.0425,-0.0225,0.0325,1.25e-07,1951.964276,3.650132531,-10.20767113,293.0908481,298.9838322,295.4480418,0.4028430211,9.9552e+19,4.77147152e-06,12.444,0.009313741952,1.741650342e-05,-4.870561209e-05,9.694590687,0.4109427197,1.99104e+20
4542,-0.0375,-0.0225,0.0325,1.25e-07,1950.531723,-0.1044789706,-4.633981083,300.6033864,298.1508426,299.6223689,0.4176178406,1.00624e+20,4.8267744e-06,12.578,0.009414776588,-5.042964205e-07,-2.236718126e-05,9.808388814,0.4142106067,2.01248e+20
4543,-0.0325,-0.0225,0.0325,1.25e-07,1948.465741,0.1761912826,-7.434899173,302.5316037,298.2703675,300.8271092,0.4188263761,1.00272e+20,4.8106712e-06,12.534,0.009373428024,8.475983288e-07,-3.576685533e-05,9.760274291,0.4129270979,2.00544e+20
4544,-0.0275,-0.0225,0.0325,1.25e-07,1949.099743,-4.31484146,-4.158975213,301.0615967,298.4520415,300.0177746,0.415993222,1.0008e+20,4.80507968e-06,12.51,0.00936557957,-2.073315702e-05,-1.998420728e-05,9.751300487,0.4123874573,2.0016e+20
4545,-0.0225,-0.0225,0.0325,1.25e-07,1949.264903,-6.030821072,-1.258765995,304.3161296,300.0468956,302.608436,0.4182717741,9.9552e+19,4.77724416e-06,12.444,0.009312114373,-2.881070475e-05,-6.0134325e-06,9.703387181,0.4124038628,1.99104e+20
4546,-0.0175,-0.0225,0.0325,1.25e-07,1947.691188,-4.184384934,1.344960952,305.9630144,302.0176567,304.3848713,0.4205353591,9.9552e+19,4.77517872e-06,12.444,0.009300573513,-1.998118589e-05,6.422428916e-06,9.688171699,0.4151126043,1.99104e+20
4547,-0.0125,-0.0225,0.0325,1.25e-07,1950.399741,-4.141872584,-0.3194965747,303.0342904,301.3885103,302.3759783,0.4174136415,9.9768e+19,4.78718224e-06,12.471,0.009336919002,-1.982789888e-05,-1.529488328e-06,9.731523971,0.4151466668,1.99536e+20
4548,-0.0075,-0.0225,0.0325,1.25e-07,1949.122977,-3.619602181,-4.620252356,307.2977465,295.8293663,302.7103944,0.4274611488,1.00752e+20,4.83611584e-06,12.594,0.009426184504,-1.750481544e-05,-2.23440756e-05,9.827671422,0.4115082594,2.01504e+20
4549,-0.0025,-0.0225,0.0325,1.25e-07,1951.381806,-6.572336125,-2.538362653,305.8704069,293.9737903,301.1117602,0.4227729532,1.00112e+20,4.80391968e-06,12.514,0.009374281462,-3.157297485e-05,-1.219409031e-05,9.780679806,0.4063294934,2.00224e+20
4550,0.0025,-0.0225,0.0325,1.25e-07,1952.307024,-3.448958358,1.420407209,299.8175292,295.9023305,298.2514497,0.4108302198,9.9248e+19,4.76104272e-06,12.406,0.009295017142,-1.642063808e-05,6.762619403e-06,9.689642075,0.4054653503,1.98496e+20
4551,0.0075,-0.0225,0.0325,1.25e-07,1952.361199,-3.007561104,3.281151125,297.4487425,298.1332001,297.7225255,0.4050217513,9.8624e+19,4.73425104e-06,12.328,0.009242968038,-1.423854929e-05,1.553379313e-05,9.630385604,0.4059537444,1.97248e+20
